ch	pt	fine_thr	a_fit	b_fit
10	 3	 3	228.344	2.703
10	 3	 4	227.406	2.442
10	 3	 5	226.440	2.601
10	 3	 6	225.428	2.473
10	 3	 7	224.427	2.576
10	 4	 0	231.317	2.655
10	 4	 1	230.265	2.567
10	 4	 2	229.339	2.464
10	 4	 3	228.381	2.662
10	 4	 4	227.402	2.567
10	 4	 5	226.450	2.585
10	 4	 6	225.402	2.702
10	 4	 7	224.395	2.589
10	 5	 0	231.404	2.979
10	 5	 1	230.283	2.848
10	 5	 2	229.359	2.806
10	 5	 3	228.480	3.016
10	 5	 4	227.456	2.915
10	 5	 5	226.430	2.937
10	 5	 6	225.399	2.999
10	 5	 7	224.531	3.006
10	 6	 0	231.412	3.276
10	 6	 1	230.375	3.278
10	 6	 2	229.498	3.315
10	 6	 3	228.517	3.335
10	 6	 4	227.588	3.291
10	 6	 5	226.550	3.363
10	 6	 6	225.607	3.345
10	 6	 7	224.720	3.391
10	 7	 0	231.482	3.639
10	 7	 1	230.560	3.694
10	 7	 2	229.608	3.690
10	 7	 3	228.598	3.657
10	 7	 4	227.662	3.693
10	 7	 5	226.606	3.758
10	 7	 6	225.638	3.716
10	 7	 7	224.780	3.792
11	 0	 0	228.792	2.856
11	 0	 1	227.581	2.587
11	 0	 2	226.827	2.878
11	 0	 3	225.927	3.151
11	 0	 4	224.859	3.202
11	 0	 5	223.739	3.112
11	 0	 6	222.872	3.206
11	 0	 7	221.858	3.008
11	 1	 0	228.411	2.406
11	 1	 1	227.331	2.207
11	 1	 2	226.517	2.171
11	 1	 3	225.479	2.254
11	 1	 4	224.361	2.337
11	 1	 5	223.377	2.527
11	 1	 6	222.429	2.271
11	 1	 7	221.339	2.255
11	 2	 0	228.274	1.936
11	 2	 1	227.248	1.799
11	 2	 2	226.373	1.795
11	 2	 3	225.386	1.800
11	 2	 4	224.254	1.872
11	 2	 5	223.275	1.937
11	 2	 6	222.306	1.787
11	 2	 7	221.236	1.789
11	 3	 0	228.328	1.699
11	 3	 1	227.252	1.551
11	 3	 2	226.331	1.565
11	 3	 3	225.379	1.832
11	 3	 4	224.177	1.633
11	 3	 5	223.163	1.638
11	 3	 6	222.340	1.450
11	 3	 7	221.261	1.609
11	 4	 0	228.263	1.472
11	 4	 1	227.225	1.441
11	 4	 2	226.318	1.274
11	 4	 3	225.351	1.609
11	 4	 4	224.268	1.481
11	 4	 5	223.175	1.461
11	 4	 6	222.251	1.455
11	 4	 7	221.233	1.447
11	 5	 0	228.291	1.365
11	 5	 1	227.257	1.370
11	 5	 2	226.375	1.278
11	 5	 3	225.299	1.452
11	 5	 4	224.216	1.347
11	 5	 5	223.163	1.364
11	 5	 6	222.262	1.431
11	 5	 7	221.294	1.382
11	 6	 0	228.324	1.425
11	 6	 1	227.246	1.324
11	 6	 2	226.360	1.392
11	 6	 3	225.310	1.432
11	 6	 4	224.199	1.334
11	 6	 5	223.238	1.371
11	 6	 6	222.275	1.442
11	 6	 7	221.268	1.408
11	 7	 0	228.337	1.439
11	 7	 1	227.352	1.484
11	 7	 2	226.425	1.563
11	 7	 3	225.342	1.580
11	 7	 4	224.298	1.468
11	 7	 5	223.254	1.487
11	 7	 6	222.344	1.510
11	 7	 7	221.273	1.525
12	 0	 0	232.426	2.950
12	 0	 1	231.295	2.434
12	 0	 2	230.508	2.833
12	 0	 3	229.631	3.091
12	 0	 4	228.732	3.132
12	 0	 5	227.517	3.197
12	 0	 6	226.616	3.317
12	 0	 7	225.536	3.146
12	 1	 0	232.010	2.548
12	 1	 1	231.031	2.253
12	 1	 2	230.116	2.274
12	 1	 3	229.163	2.312
12	 1	 4	228.205	2.458
12	 1	 5	227.174	2.399
12	 1	 6	226.144	2.266
12	 1	 7	225.103	2.382
12	 2	 0	232.017	2.006
12	 2	 1	230.963	1.951
12	 2	 2	230.042	1.899
12	 2	 3	228.962	1.924
12	 2	 4	228.105	1.965
12	 2	 5	227.021	1.897
12	 2	 6	225.948	1.840
12	 2	 7	224.991	1.863
12	 3	 0	231.971	1.857
12	 3	 1	230.949	1.729
12	 3	 2	229.984	1.571
12	 3	 3	228.939	1.806
12	 3	 4	228.062	1.607
12	 3	 5	227.006	1.714
12	 3	 6	226.033	1.533
12	 3	 7	224.992	1.690
12	 4	 0	231.983	1.601
12	 4	 1	230.953	1.545
12	 4	 2	230.025	1.385
12	 4	 3	229.011	1.540
12	 4	 4	228.023	1.449
12	 4	 5	227.016	1.551
12	 4	 6	226.062	1.583
12	 4	 7	225.008	1.494
12	 5	 0	232.045	1.499
12	 5	 1	230.905	1.483
12	 5	 2	229.993	1.377
12	 5	 3	229.012	1.453
12	 5	 4	228.006	1.483
12	 5	 5	227.005	1.430
12	 5	 6	226.044	1.457
12	 5	 7	225.046	1.539
12	 6	 0	232.012	1.578
12	 6	 1	230.991	1.594
12	 6	 2	230.048	1.578
12	 6	 3	229.043	1.528
12	 6	 4	228.029	1.558
12	 6	 5	227.034	1.514
12	 6	 6	226.225	1.589
12	 6	 7	225.107	1.557
12	 7	 0	232.083	1.726
12	 7	 1	231.099	1.653
