fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
288.73	275.93	248.77	251.63	290.07	225.21	294.88	229.56	221.31	230.86	286.98	248.46	279.72	240.89	267.09	272.21	260.28	243.18	247.54	233.26	258.25	261.27	288.57	243.3	232.1	256.2	265.41	271.49	231.2	328.74	328.62	215.04
296.15	283.59	256.32	259.4	297.18	231.36	302.89	235.87	226.1	236.5	293.58	257.16	285.98	247.18	274.96	281.01	265.16	250.25	253.71	240.57	264.5	268.45	292.93	250.11	238.83	261.66	272.61	279.08	238.65	336.09	335.51	221.21
303.43	290.5	264.58	266.13	303.91	238.36	309.97	242.89	232.24	242.77	299.48	263.68	292.03	254.09	282.12	287.02	271.07	258.45	259.97	247.12	272.89	275.18	301.48	258.53	245.88	269.46	278.49	285.59	243.66	344.27	343.18	227.45
311.06	297.75	270.71	272.2	311.03	244.48	316.63	250.35	239.62	248.5	307.8	270.23	298.73	261.19	289.63	293.29	279.05	263.54	266.01	253.94	279.23	282.07	308.28	265.37	252.84	273.85	286.47	291.86	250.34	348.77	350.43	235.75
317.54	304.61	277.72	278.4	318.18	251	322.96	257.09	246.63	254	313.77	275.58	305.09	266.88	296.19	300.64	283.69	270.26	274.06	259.69	286.49	290.35	316.29	272	260.81	280.56	291.77	298.44	256.95	355.25	358.76	241.23
324.51	311.53	284.23	284.59	325.13	257.92	330.05	263.22	253.32	259.78	321.05	282.36	310.6	272.71	302.99	307.18	290.54	277.8	278.81	268.16	294.65	295.87	322.6	277.83	267.47	287.39	298.11	304.62	264.07	363	364.52	247.86
330.71	318.4	291.27	290.36	332.23	263.95	336.06	270.34	258.58	265.61	326.9	288.18	316.48	278.92	309.54	314.66	294.65	282.66	285.1	272.05	300.3	300.62	328.23	284.18	272.99	291.68	305.39	312.64	268.94	369.3	372.01	255.79
337.24	325.58	297.74	297.31	338.75	269.26	342.56	275.69	264.4	272.1	332.19	294.21	321.91	284.52	316.41	321.27	299.56	289.98	290.99	278.79	306.65	308.7	336.08	290.25	279.89	298.36	310.96	317.62	275.45	375.02	379.07	261.27
344.05	331	304.21	302.33	344.48	275.23	348.88	281.6	271.58	276.01	338.85	300.14	327.48	289.22	321.84	327.74	307.01	296.56	295.9	285.25	312.99	315.02	341.99	295.58	285.17	303.35	317.44	323.85	279.96	382.73	385.75	267.17
350.73	337.96	311.55	308.88	350.92	281.4	354.3	288.09	276.49	279.96	345.08	306.78	333.57	295.36	329.8	333.69	308.61	302.05	301.78	289.67	319.85	321.57	344.58	302.78	291.22	309.23	323.49	330.04	286.81	386.69	392.67	273.5
356.25	344.91	316.96	314.42	356.89	287.22	360.25	293.55	281.86	286.15	350.69	311.44	338.51	300.73	336.32	338.3	315.88	307.35	307.74	296.6	327.17	328.09	352.54	306.87	298.14	313.55	328.57	335.86	291.18	392.7	398.37	279.08
362.43	349.71	323.65	319.8	363.19	292.18	366.67	299.09	286.92	290.25	355.54	318.88	342.85	303.82	341.05	345.34	321.64	313.82	315.53	301.18	332.21	331.88	357.36	312.66	303.34	318.94	334.92	340.65	297.55	400.45	404.68	284.76
368.45	356.03	329.77	324.55	369.65	297.28	372.23	305.34	293	295.27	361.05	324.24	347.72	311.46	347	351.52	324.35	318.13	318.2	306.53	337.51	339.62	366.73	320.01	310.15	324.72	340.58	346.04	301.67	404.62	412.06	291.28
375.8	362.86	335.63	330.95	374.78	302.23	378.49	310.76	296.81	300.45	366.22	328.99	352.59	316.37	352.76	356.3	328.97	324.31	323.76	313.21	342.91	343.85	371.56	325.54	313.81	329.02	346.24	351.81	307.36	410.53	417.34	295.35
380.71	368.01	340.81	335.54	381.74	307.17	384.07	316.35	302.57	303.83	371.83	335.15	357.67	322.41	360.42	363.49	334.87	329.7	328.87	316.54	348.91	350.86	377.79	330.38	319.61	333.65	350.62	359.32	314.63	416.96	424.06	301.51
386.17	373.88	346.64	341.04	386.61	312.8	389.78	321.37	307.4	308.96	377.33	338.19	363.05	326.21	364.08	369.16	338.52	335.9	335.39	321.13	355.56	355.37	383.14	334.42	327.02	340.16	356.44	362.48	316.47	421.85	429.24	307.31
392.35	380.74	351.53	345.13	392.17	317.69	395.46	326.15	312.02	312.77	381.82	344.18	368.15	330.18	370.11	374.28	344.82	340.58	340.5	327.76	360.99	360.56	387.54	339.51	330.26	343.63	361.96	367.31	322.4	426.12	434.99	312.15
398.04	385.03	358.09	350.16	397.93	323.12	399.59	332.19	317.09	317.1	388.33	348.13	371.89	335.86	375.17	378.67	348.78	344.13	343.74	331.82	368.16	364.42	394.57	345.27	336.57	347.97	366.53	372.48	329.27	433.74	442.25	317.08
402.79	390.36	362.25	355.42	402.51	326.9	404.73	335.91	321.88	321.09	392.58	353.67	377.11	340.69	382.49	385.12	352.25	349.27	348.72	337.19	371.6	371.65	398.01	350.56	342.11	353.11	373.2	377.3	331.96	436.43	446.42	323.41
407.92	396.35	367.45	359.87	408.19	331.51	410.23	340.43	326.32	325.04	398.57	357.62	381.29	343.52	385.14	389.65	357.77	354.22	354.51	340.7	376.55	375.29	402.97	356.6	345.66	356.77	376.47	383.59	335.7	441.44	452.03	327.11
413.53	400.77	373.99	363.91	413.49	336.07	414.49	346.36	330.37	329.31	402.77	362.55	385.48	348.95	389.79	395.18	358.05	359.7	357.48	345.68	381.53	380.69	409.28	359.11	351.37	361.01	381.3	387.26	342.41	447.71	458.45	332.47
418.57	405.45	377.97	369.16	417.43	340.99	419.52	350.58	334.29	332.33	407.06	366.78	390.03	351.58	396.5	399.84	364.77	364.3	361.71	351.82	386.72	385.25	412.87	364.18	356.3	365.01	386.52	391.62	344.82	450.92	462.16	337.4
423.29	411.06	383.33	374	422.67	344.74	424.04	355.04	339.42	336.21	411.05	371.54	393.93	357.52	400.5	404.94	368.19	368.98	366.3	353.6	393.17	390.73	416.56	369.42	360.03	368.89	390.74	397.09	349.52	455.07	468.45	340.39
428.31	414.8	389.11	378.7	428.48	349.83	428.93	360.37	342.92	342.02	415.21	375.97	397.15	360.58	406.05	409.27	371.58	372.46	369.71	358.95	396.51	394.87	420.44	371.44	365.81	374.32	395.18	400.73	355.38	460.95	474.51	346.17
432.62	420.13	392.7	381.68	432.12	353.77	433.48	363.68	348.15	344.13	419.94	379.99	401.1	364.41	410.15	413.77	378.19	376.85	373.92	363.7	400.27	398.89	425.78	378.64	367.72	376.17	400.05	406.08	357.31	463.94	478.81	349.99
436.9	425.71	397.8	386.15	437.1	357.56	436.78	368.04	350.81	347.64	424.18	385.34	404.56	368.38	414.64	418.07	379.35	381.81	380.46	366.85	405.92	404.44	430.05	382.2	373.2	381.98	403.4	409.67	361.47	468.82	484.11	352.95
442	429.41	402.26	391.08	441.49	361.78	442.66	372.81	355.41	351.35	427.61	388.82	407.84	373.02	418.92	422.3	383.19	386.74	382.64	371.73	410.07	408.15	434.5	385.97	378.81	386.53	408.48	413.13	367.26	472.98	488.57	360.75
445.84	433.28	405.74	392.78	446.2	364.74	446.29	375.97	359.03	355.06	432.11	393.02	412.07	377.12	424.44	426.7	386.65	389.55	389.74	375.03	414.74	411.23	438.8	391.78	382.07	389.08	411.02	418.41	369.08	477.33	493.47	361.39
451.7	438.08	410.15	397.99	450.15	368.71	450	380.07	361.14	359.18	436.66	396.21	416.26	379.6	427.39	430.43	390.3	394.14	388.32	378.26	418.54	416.85	443.04	395.08	386.63	393.72	416.47	421.21	373.64	483.3	499.27	366.01
455.35	442.37	415.28	401.24	455.15	373.78	454.37	385.8	366.32	362.25	440.32	400.03	420.07	383.33	432.38	435.7	396.1	398.9	394.23	384.14	422.62	419.84	448.87	399.59	391.39	394.97	420.15	426.02	379.29	484.72	502.53	372.62
459.55	446.51	418.79	405.41	458.44	376.95	459.03	388.57	370.46	363.1	443.77	404.37	422.49	388.18	436.43	439.51	396.05	402.28	399.06	385.15	428.68	424.49	451.9	400.9	394.07	399.73	422.95	429.06	381.2	488.81	506.46	374.2
463.06	451.55	422.72	409.5	462.66	380.5	461.88	392.94	374.17	368.14	448.24	408.12	426.31	389.78	440.02	443.77	400.13	407.08	401.71	390.4	430.1	427.86	455.8	405.42	399.86	404.28	428.88	432.53	385.24	495.24	511.41	378.58
467.28	455.22	426.93	412.43	466.83	385.02	465.62	396.15	376.91	371.82	452.04	409.59	429.81	394.19	443.6	448.21	406.64	409.44	404.28	395.49	434.31	431.91	458.49	408.98	402.15	406.29	430.58	436.41	390.69	496.64	515.03	384.49
471.14	459.03	430.82	416.43	470.24	387.47	469.37	399.88	380.45	373.66	453.68	413.29	433.01	396.8	448.35	450.43	406.27	413.3	409.86	396.75	440.07	435.72	463.2	413.34	405.25	409.04	434.61	440.13	391.62	500.5	519.71	385.3
475.73	462.05	434.93	420.38	474.74	390.77	472.64	403.21	383.72	378.04	458.97	418.29	436.74	399.77	452	455.21	412.77	416.96	411.3	400.67	442.36	440.3	468.25	417.8	410.11	415.17	438.46	444.93	395.52	506.5	525.94	389.52
478.53	466.16	438.69	422.83	478.27	395.5	476.05	407.83	388.02	379.62	462.4	421.89	439.66	403.87	456.28	459.07	414.95	419.96	413.86	405.06	446.81	444.18	470.86	419.36	411.73	415.7	442.16	446.4	399.24	507.64	528.23	395.39
482.89	470.26	442.45	426.2	481.42	397.35	480.76	409.63	390.45	383.52	465.45	424.98	442.71	407.61	460.26	462.89	416.01	424.7	419.2	406.17	451.46	446.5	477.46	425.43	417.88	418.88	446.81	450.7	402.22	510.92	531.47	395.63
487.73	472.8	445.75	430.42	484.88	400.58	483.1	413.3	393.08	386.4	468.95	428.02	446.93	410.12	461.4	465.32	419.56	424.51	421.47	409.73	453.39	450.71	477.37	425.84	419.02	424.62	448.31	454.34	405.06	517.33	536.93	400.48
489.48	476.38	449.76	432.97	489.36	404.75	487.49	418.43	397.05	388.42	472.11	430.85	448.46	412.89	466.19	468.78	422.02	431.93	423.77	413	455.81	454.39	481.69	429.13	422.78	425.16	452.48	456.63	409.07	518.04	538.58	405.37
492.97	479.92	452.87	436.61	490.07	406.47	491.51	419.58	399.63	392.68	476.03	432.9	451.39	415.7	469.18	471.65	427.7	433.85	429.12	416.8	461.29	457.03	484.78	434.95	427.45	428.38	454.54	462.97	410.82	522.1	542.49	406.28
497.4	483.88	455.89	438.76	495.59	409.42	493.84	423.52	402.44	395.2	477.7	436.99	454.15	419.57	474.2	475.34	427.53	438.07	430.41	419.39	464.79	460.55	488.73	436.78	429.1	433.41	458.38	462.76	416.06	526.71	547.52	409.28
501.17	486.04	460.17	442.48	499.86	412.89	497.29	426.48	406.39	397.67	480.59	439.45	456.58	422.03	475.48	478.76	429.39	439.24	433.4	422.13	468.86	464.27	492.66	439.08	431.76	433.11	462.66	467.15	417.55	528.25	549.53	415.37
503.85	490.81	462.4	445.92	501.96	416.13	500.02	429.77	408.85	400.03	484.09	443.11	459.85	424.8	479.91	481.08	433.64	443.04	435.52	424.6	469.69	467.95	495.89	443.26	438.15	437.2	464.99	471.95	420.49	531.27	553.67	416.16
507.78	492.44	466.73	448.05	505.15	418.56	503.76	432.67	412.2	402.68	487.01	445.9	462.94	427.1	482.55	485.81	436.22	446.12	438.52	430.53	472.72	469.05	497.99	445.14	438.78	439.86	467.87	471.83	423.07	535.98	558.65	419.85
509.97	496.46	469.86	451.47	510.13	421.29	506.95	435.26	414.79	405.5	490.25	449.77	465.81	429.87	485.95	488.65	441.48	450.74	443.7	430.14	477.86	472.31	503.73	448.89	442.43	442.74	470.51	475.07	425.97	537.05	560.24	424.06
514.05	501.13	471.68	455.09	512.54	424.17	510.01	438.25	415.51	407.57	493.43	452.27	467.83	433.01	488.5	490.53	440.46	451.71	444.29	434.5	479.7	477.3	503.81	451.33	445.98	446.21	472.51	478.91	428.25	540.53	563.22	425.41
518.12	502.5	474.68	456.34	516.11	427.67	512.88	442.32	419.19	410.22	495.55	454.81	471.18	434.38	491.89	494.04	444.39	455.38	448.72	436.9	482.9	478.54	507.34	454.4	447.82	448.71	477.96	481.66	434.13	543.94	567.45	429.91
520	505.52	478.83	459.36	519.81	430.27	516.33	443.82	422.32	413.69	499.72	456.94	473.17	439.22	494.61	498.04	446.81	457.64	450.17	438.77	485.65	481.51	509.5	456.65	452.99	450.58	479.29	485.85	433.65	545.84	568.63	433.36
523.5	510.22	480.97	462.05	521.87	433.78	519.68	446.8	425.61	414.8	501.52	460.06	477.07	441.2	497.45	501.16	447.85	459.45	453.97	443.87	489.81	486.23	513.61	460.77	454.65	455.23	483.08	486.01	437.61	548.46	570.65	433.87
526.95	512.15	483.99	464.82	524.55	435.64	521.25	450.86	428.05	418.18	504.37	462.43	479.06	443.61	501.46	502.64	452.49	463.91	455.58	443.31	492.04	486.16	518.3	464.47	456.98	455.5	483.89	489.27	439.64	554.15	576.86	437.01
530.07	515.34	488.5	468.5	526.86	437.74	524.16	452.11	429.37	420.49	506.55	465.77	480.85	445.63	503	505.88	453.6	466.67	457.76	447.62	493.44	490.33	517.2	465.25	460.26	458.06	486.83	493.19	441.13	553.55	577.51	439.4
532.17	519.42	489.39	469.95	530.07	441.74	527.53	455.19	433.03	422.19	509.33	466.98	483.22	447.35	506.5	509.96	455.8	469.57	463.14	452.22	498.54	492.41	522.26	467.67	461.23	461.65	492.01	494.46	447.12	556.12	580.12	441.95
534.73	520.68	492.75	472.46	533.2	442.12	529.3	458.31	435.15	424.97	513.25	471.13	485.69	451.12	510.1	511.57	459.03	470.09	463.25	453.63	500.91	495.63	523.16	471.78	466.59	462.6	491.61	499.6	446.36	561.91	585.28	447.48
537.97	523.91	494.95	474.58	535.81	445.81	532.62	460.88	438.35	426.47	514.81	471.97	488.05	453.31	511.9	515.74	458.53	473.44	466.88	455.16	502.63	499.37	528.1	473.14	466.44	464.89	494.35	499.19	448.78	562.2	585.67	447.27
540.66	527.42	498.89	477.34	537.46	447.87	535.29	462.96	439.48	428.77	516.61	475.36	491.38	455.78	516.12	517.97	464.56	477.87	469.29	457.25	506.42	499.62	532.06	476.98	469.93	468.75	498.75	501.63	453.93	563.84	588.34	448.75
542.17	528.84	500.24	479.52	539.91	450.34	536.83	464.54	442.01	432.22	520.76	478.27	491.71	459.07	518.79	520.41	464.89	479.8	469.38	460.29	509.1	504.54	533.35	478.69	472.57	469.65	499.41	505.28	452.88	570.12	593.25	454.4
545.35	530.87	503.35	482.12	544.62	452.53	540.07	467.72	443.64	432.88	523.15	480.69	495.03	459.13	518.95	523.04	468.2	482.64	472.91	462.97	511.44	505.73	537.65	480.17	474.15	473.34	504.08	507.29	457.22	569.06	593.72	454.3
548.04	534.21	506.21	484.09	545.7	455.91	543.66	469.69	447.21	436.15	524.65	482.55	497.4	462.32	522.57	525.31	469.93	482.55	475.92	464.88	514.06	507.86	538.22	484	479.96	474.33	504.32	510.23	458.28	572.11	595.88	456.32
550.49	537.14	508.51	486.2	548.26	457.05	544.35	472.24	448.77	439.44	527.49	484.59	499.38	464.29	525.84	527.79	471.07	485.89	476.18	465.96	516.19	512.77	540.17	484.63	479.81	476.67	509.7	513.61	460.12	576.33	601.19	462.66
552.68	539.3	511.21	490.22	551.41	459.62	547.06	473.84	451.16	439.7	530.3	487.06	501.6	465.65	528.25	529.31	475.28	489.37	481.53	470.5	520.13	513.25	544.51	487.36	482.07	480.7	509.98	515.62	463.51	576.71	601.66	461.13
555.86	541.8	514.56	490.92	552.39	463.27	550.44	477.29	454.47	440.72	532.49	489.29	504.31	469.61	529.51	531.55	476.62	488.45	481.4	469.18	521.87	517.85	543.97	490.24	483.42	480.44	514.24	518.97	464.62	578.87	605.61	463.93
557.44	544.15	516.98	493.23	555.07	464.49	551.21	479.25	455.63	443.21	534.93	492.95	505.74	471.34	531.72	535.06	477.44	492.61	484.21	472.54	525.04	518.36	547.24	491.4	485.61	482.35	513.79	520.16	466.32	583.72	608.3	468.84
560.24	546.51	520.21	497.1	558.39	466.16	553.59	481.09	457.33	445.1	537.66	493.1	508.01	472.58	534.44	537.43	482.41	495.72	485.74	476.6	526.6	520.97	549.01	493.51	490.83	487.76	518.44	521.61	470.41	583.47	607.97	468.57
562.99	550.12	520.64	497.28	559.67	469.33	556.74	483.31	460.2	449.49	537.59	495.18	511.02	474.08	537.11	539.2	483.15	497	487.92	477.54	529.91	524.92	551.94	497.87	490.08	486.5	519.2	526.87	470.4	585.75	614.48	470.96
564.76	551.04	523.18	499.51	562.6	470.28	557.9	485.24	461.97	449.91	539.79	497.52	511.93	477.19	538.88	541.74	485.85	499.91	492.5	480.15	531.61	525.18	553.95	498.32	494.14	488.24	520.37	525.49	472.4	589.96	613.63	473.46
567.54	553.16	526.77	501.58	565.72	472.37	560.77	488.57	464.09	451.55	542.21	499.85	515.69	478.98	540.07	543.32	485.01	502.52	491.86	481.69	533.18	528.96	556.12	501.05	495.18	492.66	525.92	527.75	476.96	590.84	616.98	474.95
570.08	556.44	527.47	504.46	566.22	475.33	563.48	489.54	466.94	454.21	544.75	502.43	517.13	479.66	543.67	545.65	485.88	502.59	496.13	483.66	536.22	528.52	558.7	502.39	497.74	492.93	525.3	531.53	477.02	594.79	618.8	479.04
572.14	557.48	530.19	506.39	568.68	475.6	564.29	491.73	467.99	455.97	546.88	504.43	519.15	484.08	545.73	548.06	492.31	507.99	496.27	485.75	539.27	531.42	561.02	506.4	500.32	496.18	529.14	532.58	479.47	593.72	620.46	479.42
574.17	559.91	533.11	507.98	572.14	478.63	566.73	494.97	470.82	457.39	549.07	506.84	521.82	484.59	547.89	549.32	491.48	507.12	498.09	488.44	538.98	534.42	561.4	509.08	501.45	496.9	529.16	536.6	483.37	596.31	625.42	480.83
575.77	563.24	534.46	509.92	572.52	480.14	569.14	496.3	472.98	461.2	550.59	508.28	521.95	486.76	549.94	552.42	495.95	511.47	501.54	489.55	541.55	534.94	562.89	509.41	504.25	498.52	531.38	535.65	482.02	601.12	624.26	485.73
577.47	563.81	535.95	513.94	575.05	481.87	570.18	497.97	475.91	461.45	552.18	510.38	525.26	489.01	552.89	554.44	493.11	511.86	501.95	493.41	543.63	537.97	568.1	512.15	506.47	501.63	535.75	537.86	484.47	600.35	626.75	486.45
580.81	565.72	538.94	514.2	578.59	483.63	572.78	500.86	476.16	462.75	553.57	511.62	526.11	489.4	553.85	556.86	494.84	514.11	503.44	492.38	545.91	539.21	568.23	514.92	507.3	502.65	536.15	540.78	489.53	602.5	630.42	487.45
582.67	568.96	540.24	516.74	579.47	486	575.51	501.87	477.54	465.13	557.24	515.74	529.16	492.94	555.41	557.86	501.4	518.52	510.17	495.96	549.74	541.58	569.87	515.73	513.67	507.57	538.95	541.98	487.79	606.27	633.28	489.84
583.78	569.94	542.37	519.69	580.56	488.1	575.91	503.26	479.57	467.48	557.92	516.13	531.18	493.69	557.06	560.14	500.5	518.63	508.26	497.82	549.96	543.34	573.22	519.07	512.18	507.08	538.63	546.14	490.6	607.14	634.78	491.59
585.88	572.17	545.73	519.42	583.48	490.2	578.17	506.72	482.37	470.52	559.75	518.56	530.36	497.64	560.75	562.14	505.25	520.43	509.98	499.38	551.87	544.27	576.25	518.2	516.91	510.76	540.7	546.63	493.81	609.94	638.5	493.32
589.09	573.56	545.93	522.4	584.3	491.11	580.25	507.53	482.82	469.99	562.55	521.28	533.2	497.86	563	563.81	501.7	525.49	512.18	503.09	555.02	548.72	579.2	522.12	516.22	510.18	543.21	547.73	493.72	610.62	638.64	498.31
589.87	575.83	548.19	525.6	588.3	493.47	581.52	509.55	484.62	473.05	564.6	522.29	535.43	497.89	564.05	564.68	504.25	523.98	514.5	502.96	556.5	550.04	580.41	523.37	518.41	512.57	544.45	550.53	498.59	611.75	641.64	496.31
592.22	578.75	550.73	525.33	588.49	495.44	585.21	512.63	487.29	474.53	565.73	524.27	536.48	501.66	565.74	568.87	511.24	525.33	518.05	503.98	560.63	551.08	581.98	524.98	520.84	514.09	547.35	551.21	497.51	616.46	644.01	498.11
594.85	580.59	551.36	528.18	590.85	497.38	585.3	514.06	488.12	475.22	567.53	526.45	538.65	502.65	567.77	570.3	510.33	529.13	518.55	509.58	559.42	554.66	584.79	527.95	521.65	516.16	548.55	553.71	499.24	615.41	644.96	503.64
595.13	582.05	554.52	529.02	593.62	499.26	587.4	515.85	489.67	478.18	568.57	528.12	540.18	506.02	569.29	571.51	511.36	529.39	520.27	507.33	561.24	554.06	585.53	528.07	525.82	520.99	549.45	556.07	503.79	616.9	647.72	501.3
597.44	584	555.28	531.34	594.36	500.77	590.87	519.15	491.77	477.63	572.46	529.01	542.19	506.18	572.79	573.65	515.02	532.4	519.6	511.07	565.74	557.98	587.17	531.93	525.68	518.92	554.17	556.85	502.78	621.71	649.28	504.51
598.63	585.97	556.92	533.23	596.35	501.3	590.88	519.49	493.1	481.87	573.28	531.52	544.31	508.25	573.63	577.54	514.35	533.79	522.49	513.53	565.76	558.22	589.48	532.15	526.8	521.53	553.92	561.29	504.82	620.01	650.34	508.96
600.69	587.26	559.02	534.53	598.54	503.78	592.95	521.26	496.2	482.6	574.53	532.93	545.55	511.39	574.79	578.18	516.49	534.6	524.67	513.85	567.67	559.81	591.31	536.73	531.35	525.88	555.85	559.68	506.6	622.2	654.83	506.9
603.05	588.7	562.08	535.67	599.8	505.59	595.99	524.96	497.46	481.98	576.57	533.64	546.52	512.36	577.29	578.77	516.95	537.14	525.81	516.52	568.42	563.7	592.74	535	530.08	524.45	556.52	562.93	507.86	626.5	654.34	509.63
605.08	591.32	562.82	538.1	602.13	506.99	595.93	525.11	497.38	485.62	577.86	534.02	547.13	513.48	578.44	580.88	519.19	537.32	529.57	518.61	570.51	564.04	593.41	537.47	532.59	526.39	558.73	564.04	513.23	625.49	655.37	515.56
606.14	592.59	565.43	539.72	603.59	510.9	598.3	527.21	500.66	486.81	579.95	537.96	550.98	514.73	580.63	582.87	524.1	538.43	528.24	519.49	572.5	566.94	593.38	540.51	535.94	527.88	562.84	564.89	512.23	627.99	660.86	512.53
608.38	595.53	566.77	540.91	605.29	510.59	600.73	528.17	501.45	488.2	580.56	539.49	551.72	517.82	582.64	585.27	522.38	542.93	530.03	522.96	573.81	566.07	598.46	540.75	536.39	528.6	562.83	568.87	513.44	632.17	658.73	514.67
609.93	595.03	569.03	543.87	607.99	513.2	601.06	528.91	503.71	488.42	582.17	540.83	553.39	519.33	583.54	585.56	526.75	544.1	532.32	523.66	578.58	568.97	599.58	542.28	537.51	533.73	566.81	569.01	516.73	631.24	659.55	520.24
611.83	596.72	570.19	544.42	608.23	514.53	602.62	530.7	505.02	491	584.08	541.93	555.12	520.39	585.76	586.92	524.86	546.07	532.9	525.76	577.54	571.89	601	543.96	539.43	531.5	565.03	570.83	517.5	632.79	663.67	517.92
613	598.72	572.23	545.65	610.2	516.06	604.97	533.18	506.91	493.01	586.46	543.85	555.63	522.77	587.43	588.09	527.55	546	538.37	525.23	580.64	572.21	602.21	544.9	540.52	533.78	567.73	572.52	520.2	637.03	663.8	519.46
615.31	601.35	573.72	547.38	611.77	517.89	605.66	535.03	508.99	494.42	586.97	545.95	557.64	523.9	589.18	590.65	529.35	549.04	536.68	527.23	580.71	575.48	603.3	549.58	544.2	535.59	571.13	572.76	519.76	636.42	668.23	525.17
616.18	602.99	575.82	549.76	613.58	520.72	607.36	536.72	510.74	495.61	589.27	547.75	559.95	526.12	590.09	591.7	528.89	548.66	539.95	530.35	582.97	573.63	606.42	548.68	544.35	536.18	571.08	577.86	520.91	639.49	667.32	523.37
617.68	604.96	577.47	550.73	614.48	520.72	610.72	536.59	512.59	495.82	590.45	548.94	560.8	527.34	591.95	593.5	531.24	550.96	540.05	529.27	584.95	575.83	607.05	550.18	546.57	540.64	573.49	575.86	526.45	639.87	668.11	524.21
619.16	605.12	578.02	553.17	617.49	522.7	610.49	539.53	513.17	498.11	592.32	549.91	562.45	527.03	593.68	595.45	535.38	554.73	541.36	534.3	585.3	579.81	607.57	552.57	546.33	539.14	573.74	577.85	524.24	640.58	672.57	530.11
621.48	606.57	580.06	553.82	617.79	523.34	612.53	541.9	514.44	501.53	594.25	552.07	563.7	529.38	595.22	596.7	533.57	555.93	545.71	532.28	588.34	579.81	611.88	552.8	548.39	542.24	574.51	580.09	525.63	645.63	671.26	527.89
622.45	608.91	582.88	555.4	620.07	525.77	614.99	541.94	516.93	500.06	595.37	553.16	565.56	530	596.46	597.48	537.96	558.49	543.82	534.73	588.31	582.04	610.9	555.57	552.04	544.25	578.52	580.33	530.69	643.83	674.06	529.09
624.23	610.42	583.07	556.34	621.98	526.86	615.34	543.06	518.39	502.59	596.79	555.24	566.84	532.3	597.3	598.54	537.4	555.5	546.09	535.88	590.44	583.31	613.02	555.43	551.98	544.12	578.41	585.65	528.64	645.42	678.99	533.85
625.95	612.37	584.46	557.54	622.75	529.01	617	546.48	519.17	503.43	598.48	555.3	567.93	533.87	598.93	602.35	538.41	556.8	550.39	537.49	593.06	585.42	614.28	556.65	555.87	547.43	581.85	583.45	530.49	648.68	676.89	531.59
627.3	614.03	585.33	559.88	624.1	530.35	618.66	546.53	520.32	504.47	600.14	556.55	568.43	535.86	601.08	603.22	539.59	559.98	547.89	540.78	593.31	587.57	615.75	561.51	555.76	546.3	580.6	587.12	532.62	647.34	679.75	533.48
628.5	614.39	587.87	562.14	626.08	532.53	619.55	548.3	523.07	506.94	601.03	558.66	569.4	535.97	601.89	603.18	539.52	560.25	549.34	540.21	596.5	588.24	619.6	559.76	555.52	547.85	582.55	586.2	533.47	650.79	680.69	535.22
629.95	616.13	588.95	561.55	626.22	532.65	622.19	549.92	523.43	508.43	602.58	560.28	571.78	536.77	603.86	605.67	544.44	563.63	553.27	541.52	595.95	588.66	618.04	561.4	559.63	552.24	584.49	587.77	534.79	652.49	681.53	535.97
631.99	618.07	590.75	564.14	628.32	534.2	622.06	550.8	524.97	509.28	604.3	561.79	574.89	538.53	605.93	607.84	542.96	564.09	553.81	542.38	598.31	591.2	620.88	563.59	558.15	550.45	585.34	592.38	537.67	653.18	685.34	541.29
633.56	618.54	591.92	565.46	631.31	535.4	623.86	551.92	526.91	512.3	604.42	562.86	574.9	540.67	606.37	609.09	548.11	565.89	556.73	544.53	599.8	591.11	621.47	565.79	559.5	551.24	588.56	590.46	537.36	654.5	685.28	539.65
633.65	621.52	593.06	566.97	631.35	537.46	626.15	554.57	528.1	512.53	607.2	564.6	576.74	541.12	607.88	608.75	545.87	568.4	555.12	548.78	601.21	595.59	622.98	568.08	563.09	554.12	588.22	592.64	538.96	657.97	685.34	541.65
635.76	621.86	595.64	567.84	633.29	538.61	626.79	554.79	530.32	514.74	607.75	566.4	576.57	543.13	608.8	611.04	550.71	567.99	557.02	547.71	604.01	593.85	625.79	567.23	563.16	555.72	589.14	595.36	539.95	656.66	688.61	544.37
638.16	623.22	595.58	570.48	634.84	540.8	628.56	556.32	530.96	515.7	608.83	566.74	578.43	544.8	611.15	612.69	547.64	570.34	559.7	547.68	602.76	595.8	624.49	568.14	566.93	556.67	592.43	593.61	541.56	657.98	689.05	543.67
638.45	625.98	597.13	570.01	636.43	540.35	631.53	558.63	531.2	517.37	610.41	567.84	579.16	544.66	612.11	612.78	550.48	570.56	559.6	551.01	604.66	599.75	628.04	573.03	566.83	559.13	591.13	597.64	543.26	661.92	689.83	545.37
