fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
304.1	288.86	262.39	262.9	302.59	235.3	307.72	241.15	231.04	238.04	298.84	258.92	289.64	250.19	281.23	286.03	268.34	254.69	257.92	245.5	272.71	273.01	298.02	254.77	245.36	266.64	278.71	283.96	242.33	341.26	344.06	225.65
311.54	296.08	269.57	269.78	310.8	241.76	314.39	247.62	237.48	243.83	304.43	268.21	294.99	258.16	288.21	292.13	274.59	262.39	263.35	251.67	278.41	282.04	306.52	263.1	253.06	272.03	285.56	291.9	249.93	348.62	352.7	233.04
319.16	302.85	276.71	275.83	318.16	247.69	321.01	254.44	243.49	249.36	313.26	275.17	301.08	264.08	295.71	298.85	280.62	269.05	272.24	258.06	287.47	288.34	313.1	269.96	259.49	279.47	291.28	297.84	255.52	354.6	359.48	242.55
326.59	311.73	284.02	282.5	324.5	255.51	328.6	260.41	249.25	256.78	319.54	280.63	305.57	270.82	302.78	307.78	286.04	276.27	277.68	267.27	295.91	295.94	323.14	277.81	267.47	285.32	297.81	305.03	263.62	362.99	367.25	248
333.49	318.5	291.17	289.11	332.03	261.46	335.12	269.12	257.67	261.69	324.94	287.51	315.31	275.69	309.82	315.9	290.92	282.71	281.55	270.97	300.99	301.84	327.58	282.91	274.48	290.83	304.8	312.79	268.51	370.05	375.58	254.43
339.89	324.36	298.11	295.56	338.29	268.3	342.53	275.47	263.02	266.41	331.78	293.22	321.16	281.88	316	320.47	297.52	289.1	290.3	279.09	308.56	308.77	334.46	288.77	280.58	298.11	313.02	318.44	274.23	374.38	381.56	261.84
347.16	332.45	304.58	301.25	345.48	273.39	348.3	281.14	269.84	273.84	337.52	299.61	325.66	287.1	324.29	328.75	303.42	294.6	295.7	284.25	316.35	315.85	340.9	296.55	286.83	302.55	319.22	324.58	282.19	384.1	389.26	268.38
353.12	338.72	311.51	307.01	351.69	280.12	354.56	287.26	275.32	276.99	344.89	305.73	331.43	293.14	328.77	335.21	307.07	302.92	302.33	291.28	321.6	320.58	347.38	301.12	293.15	307.51	325.52	331.13	286.45	387.94	396.69	273.85
359.8	345.69	318.47	313.7	358.27	285.61	359.72	293.02	281.3	284.07	350.43	311.88	337.36	299.05	336.71	341.27	315.54	308	307.75	296.53	328.36	328.25	353.21	307.88	300.92	315.03	330.27	335.46	292.72	394.23	404.31	280.07
366.59	351.42	324.22	319.1	365.4	290.76	367.48	299.52	285.85	288.4	354.11	318.79	343.26	306.91	342.84	346.92	318.85	313.42	312.76	301.42	333.77	334.62	360.32	313.59	305.54	319.36	335.53	343.48	299.06	403.42	411.61	285.78
371.79	357.07	329.64	325.03	370.47	296.83	372.55	304.67	291.88	292.47	360.83	323.72	347.01	310.04	348.39	352.85	326.06	318.43	320	307.61	339.48	341.17	366.66	321.24	312.08	323.84	342.82	347.77	303.22	406.76	416.66	292.76
378.35	363.05	336.92	330.17	377.24	301.27	378.57	310.51	296.8	298.63	367.02	329.08	352.25	315.37	354.14	358.87	330.76	324.23	322.74	312.72	347.19	344.84	373.17	324.05	318.35	329.67	346.13	353.66	309.11	411.9	422.96	296.86
385.44	370.29	341.96	335.47	382.76	307.48	384.38	316.79	303.2	302.15	371.36	334.6	357.69	320.64	361.67	364.34	334.66	331.43	329.1	318.12	351.88	352.01	376.58	331.47	322.05	334.57	352.95	360.54	315.73	418.56	430.12	302.48
390.65	375.24	347.75	340.49	388.97	313.4	390.45	322.2	307.11	307.14	378.48	339.63	362.52	324.71	366.48	368.21	338.87	336.8	335.05	322.81	358.69	358.42	384.1	337	328.46	341.13	359.56	365.02	319.36	423.67	434.92	309.96
396.3	381.66	352.68	346.43	394.73	317.26	395.92	327.14	312.66	311.09	383.29	346.19	367.51	331.01	371.17	375.82	343.81	340.6	340.76	326.35	363.28	363.2	390.11	340.1	333.1	343.67	363.47	370.62	324.75	429.25	441.1	313.87
401.94	387.47	360.28	350.6	399.86	322.95	400.04	332.49	318.28	315.4	389	350.55	372.17	335.55	377.29	382.1	348.2	346.93	346.34	334.32	368.89	367.17	393.14	347.61	339.71	349.35	369.22	375.42	330.9	433.4	446.97	319.5
407.5	392.37	364.57	355.52	405.55	327.77	405.5	337.41	323.12	319.73	394.68	354.99	375.63	339.61	383.25	388.65	354.55	351.52	349.59	337.93	376.96	373.48	399.85	351.34	345.3	354.16	374.48	379.89	334.08	441.14	452.24	326.01
412.3	398.24	370.02	362.07	411.04	332.08	411.34	341.5	327.11	323.81	398.14	361.02	382.02	345.08	388.92	392.57	354.5	357.28	352.94	342.73	379.35	377.5	402.34	355.55	349.5	357.67	379.33	387.31	339.9	445.65	458.15	329.22
416.89	403.64	376.42	365.74	415.39	336.57	417.03	347.74	331.78	329.32	403.95	364.27	386.1	349.44	393.67	396.95	363.79	361.99	359.67	347.46	384.86	383.7	411.44	363.14	355.28	363.84	384.47	389.99	344.45	450.17	463.78	333.92
422.03	408.64	380.08	370.23	420.88	342.09	421.82	351.53	337.42	332.25	410.04	368.99	389.95	353.22	399.65	403.86	365.49	365.77	362.12	352.52	391.43	388.45	415.55	366.78	358.06	367.09	387.85	394.41	347.68	454.84	467.6	341.48
427.06	414.07	385.77	374.58	425.68	346.22	425.02	356.64	341.47	335.22	412.58	374.74	395.25	358.94	403.8	406.77	370.14	371.62	367.1	357.18	396.15	393.06	420.39	372.1	363.11	371.98	392.35	401.69	354.11	460.65	472.75	344.42
433.85	419.62	391.14	379.11	431.35	350.5	430.92	361.99	345.22	340.06	416.07	376.38	398.06	361.47	407.86	413.11	372.91	375.95	370.45	361.18	400.29	397.45	427.04	375.15	369.71	376.71	399.52	403.07	357.02	463.37	477.06	348.86
437.13	423.25	396.29	384.58	435.51	355.64	435.38	364.93	350.77	343.58	421.92	382.1	403.37	367.04	412.58	416.94	378.7	380.64	377.56	365.17	405.78	402.65	430.75	378.43	372.53	379.19	402.41	408.22	360.7	467.37	482.45	353.52
442.23	428.09	399.94	388.03	439.77	358.62	440.45	370.4	353.24	347.66	427.84	385.86	407.34	369.94	418.38	421.54	380.78	386.42	382.58	369.95	410.53	407.82	432.57	385.95	379.77	385.49	407.64	414.39	366.91	474.8	489.07	358.02
446.73	433.52	405.32	392.65	445.05	363.64	445.35	374.8	359.04	349.88	430.98	390.39	410.71	374.93	422.28	425.93	383.8	389.44	384.84	373.83	415.97	411.99	439.12	389.04	380.62	387.35	410.39	417.29	368.78	477.85	491.83	364.27
451.89	437.25	408.66	397.38	449.49	367.4	447.91	378.49	362.87	353.62	435.76	394.1	415.09	378.46	428.49	430.03	392.25	391.87	389.77	379.36	418.55	414.83	441.67	392.82	386.87	391.25	414.6	421.19	373.56	481.62	497.38	366.13
455.63	441.72	413.05	400.65	453.78	371.35	452.21	383.72	365.65	357.69	438.93	399.71	418.16	382.24	431.44	435.86	393.24	398.66	394.27	381.33	423.18	419.34	447.66	397.77	391.89	396.61	420.41	424.78	378.29	487.05	503.03	370.69
459.83	447.47	419.34	403.81	459.13	375.93	458.12	387.81	370.92	359.31	442.07	403.51	422.18	386.72	435.25	439.23	396.39	401.42	396.07	386.82	428.25	425.36	451.9	401.16	394.81	399.5	423.81	428.49	381.27	489.29	505.53	376.9
464.33	449.92	422.05	409.48	462.74	378.66	461.42	391.65	373.2	365.41	449.13	406.35	426.09	389.96	440.44	442.8	402.07	406.64	400.18	390.83	431.93	427.74	456.1	406.4	401.58	403.69	429.64	435.16	386.34	493.74	512.2	378.46
469.49	454.56	426.29	411.91	466.35	383.35	465.09	395.02	377.43	368.33	452.33	411.34	429.5	393.83	444.54	447.02	401.91	410.13	404.76	394.49	437.84	432.61	461.12	410.28	403.1	408.59	430.81	437.02	389.42	499.1	517.89	383.57
472.24	459.86	430.65	415.99	471.9	387.81	469.85	400.15	380.97	371.8	454.94	414.58	432.78	395.55	449.18	450.33	410.05	413.76	407.09	395.07	440.52	435.72	464.13	412.46	405.88	410.97	435.32	442.83	392.78	501.04	522.05	388.49
475.65	462.81	434.69	420.9	474.65	390.89	472.72	403.19	384.31	373.16	458.97	417.28	436.9	401.07	451.89	455.2	408.71	417.58	413.48	402.72	445.41	439.03	467.93	418.26	410.89	414.22	439.46	444.09	398.8	506.5	525.55	391.53
480.96	466.58	439.62	423.43	478.12	394.62	476.29	406.78	389.37	376.85	462.46	421.94	439.18	404.71	456.35	458.98	412.97	420.56	413.7	406.95	448.42	444.02	471.18	420.8	413.94	417.16	442.73	449.07	400.03	510.31	529.78	395.51
485.09	471.7	443.46	426.63	483.97	398.29	481.11	410.8	391.27	380.66	465.84	424.81	442.45	408.23	460.39	463.53	418.06	427.1	418.31	407.44	451.62	446.78	475.8	425.43	418.49	420.37	449.01	452.74	404.27	513.27	532.02	400.09
488.33	474.21	447.44	430.94	486.72	401.5	483.91	413.8	394.67	384.2	469.9	429.4	447.09	412.21	464.62	467.19	420.74	427.48	421.76	411.82	456.91	451.42	480.09	427.82	420.77	424.9	450.58	454.99	408.6	519.09	538.13	401.7
492.09	478.21	451.55	433.11	489.96	405.22	487.53	417.24	399.07	387.27	472.57	432.79	448.78	414.05	467.35	471.48	426.22	433.65	424.74	413.67	460.13	455.81	483.94	430.99	424.15	427.68	454.4	459.83	409.45	521.61	539.67	406.76
496.27	482.57	455.01	436.62	494.19	407.94	491.87	422.17	401.73	389.18	475.71	434.99	452.3	417.4	471.58	473.43	424.3	435.92	428.61	417.79	463.92	459.03	488.33	435.09	429.82	433.29	457.15	464.35	412.83	524.19	544.11	409.52
500.69	485.05	458.25	441.38	497.53	411.46	494.17	424	405.13	392.8	479.57	438.58	455.67	421.66	473.03	478.96	427.53	438.85	432.42	419.81	467.28	462.79	490.66	437.26	431.73	432.23	459.73	465.75	417.24	529.07	548.14	412.45
503.29	488.83	461.22	443	499.25	413.93	498.06	426.5	408.43	393.92	482.14	442.61	458.65	424.22	478.87	481.58	433.83	445.26	434.32	426.07	469.17	465.69	493.09	441.17	437.2	436.14	464.73	470.26	419.7	530.92	551.73	418.2
507.65	492.36	465.48	446.59	505.09	417.45	501.64	431.36	411.86	397.2	485.93	446.32	462.08	426.65	481.61	485.7	433.03	447.11	437.5	428.01	475.27	468.09	497.31	445.75	438.14	440.21	466.71	473.23	425.02	534.68	557.45	418.66
510.4	495.46	467.77	451.57	508.43	419.76	504.49	433.31	414.2	401.36	489.86	449.44	464.69	428.98	485.71	486.65	437.95	450.55	440.7	430.16	476.65	472.53	498.71	447.44	441.68	441.67	471.81	474.87	426.03	538.35	559.12	421.86
514.76	499.54	471.25	453.04	511.46	424.09	507.69	437.23	417.75	403.37	492.25	451.7	468.1	432.66	488.34	492.23	441.59	452.69	446.23	435.35	480.43	475.15	501.38	450.14	446.39	447.55	473.16	480.77	429.82	541.11	561.44	427.2
518.37	503.2	477	456.03	516.14	425.79	512.35	441.05	420.05	405.13	494.5	454.49	470.6	435.14	492.91	494.47	443.8	455.05	448.32	436.04	483.3	480.06	507.88	454.07	447.48	447.12	475.32	481.41	432.42	544.23	568.71	428.72
521.38	505.68	478.9	460.48	518.74	429.09	514.17	443.42	423.45	408.04	497.83	457.11	473.44	437.9	496.26	495.94	448.61	459.63	450.34	440.76	488.8	480.37	509.25	457.54	451.8	450.76	481.24	484.04	435.33	549.57	569.1	432.13
524.15	509.5	483.06	461.67	521.82	433.16	518.2	446.29	425.48	410.04	500.26	460.63	476.21	441.3	498.5	502.41	447.73	461.15	451.65	441.35	492.15	484.06	515.59	461.09	455.79	454.11	482.01	489.83	437.61	550.04	572.55	437.34
528.26	515.61	485.78	465.2	526.2	434.74	521.88	450.65	429.35	413.6	503.61	463.77	478.8	443	500.31	503.92	451.34	465.85	455.14	445.33	494.12	487.91	518.05	462.62	457	456.52	484.54	490.84	441.85	553.38	577.9	438.55
531.45	516.38	487.2	467.38	527.76	437.36	524.57	452.5	431.69	416.4	508.25	466.99	480.69	445.18	505.33	508.36	454.89	465.59	460.47	447.88	497.04	489.61	521.15	464.72	461.71	459.51	489.88	495.08	443.01	556.76	579.19	443.43
533.45	519.94	492.46	469.81	531.36	440.28	524.18	455.08	432.98	416.79	511.75	468.06	483.2	449.25	508.84	510.62	456.12	467.91	461.28	449.56	499.1	494.71	525.36	470.48	463.5	462.58	490.23	496.34	446.72	559.24	584.79	444.48
536.14	523.8	493.76	474.03	535.24	443.48	530.04	458.01	436.73	421.38	512.33	471.61	486.01	452.51	510.85	514.55	461.07	473.85	463.45	456.48	502.34	495.47	524.86	470.75	466.36	464.86	493.62	500.3	448.82	562.38	585.85	446.75
539.94	524.57	496.62	475.77	537.09	446.08	532.22	460.88	440.24	423.18	514.76	473.06	487.79	453.85	514.57	517.72	463.31	474.21	467.34	455.65	508.1	499.3	529.19	473.49	470.54	467.77	497.32	502.24	450.68	565.65	588.96	452.24
542.77	528.06	500.62	478.02	540.8	448.51	534.45	463.33	441.23	425.12	518.54	476.6	492.76	456.94	517.46	519.72	462.4	476.44	468.17	459.22	508.47	501.98	531.16	478.41	472.34	468.59	498.24	503.51	453.41	566.68	594.25	451.03
545.82	531.59	502.31	482.4	543.07	450.25	538.18	466.74	445.65	428.44	522.62	478.35	493.8	458.52	519.49	523.5	469.33	480.03	472.72	460.95	510.09	504.1	533.36	478.39	472.9	472.45	503.49	509.59	458.73	570.36	593.8	454.75
548.03	533.14	504.87	482.32	545.48	453.85	540.69	469.07	447.5	429.3	524.19	481.61	496.34	463.65	522.66	524.38	466.68	482.88	473.4	463.16	514.25	507.93	539.5	483.56	479.31	474.84	504.7	510.53	459.13	572.56	596.91	460.32
550.71	536.4	507.78	485.26	548.83	455.45	544.26	471.06	450.24	433.7	525.82	484.36	498.83	463.7	526.17	528.65	470.73	483.71	477.18	468.31	518.08	511.19	540.15	482.54	478.65	477.15	508.76	513.59	461.89	574.94	602.08	459.39
553.4	540.27	511.73	489.13	550.17	458.2	545.95	474.16	451.9	434.33	530.22	487.34	499.94	466.7	527.26	531.08	475.35	488.36	477.55	469.1	520.43	512.62	542.71	487.26	482.21	479.49	509.28	515.53	466.23	579.23	604.09	461.77
556.72	541.71	513.73	489.77	553.42	461.39	548.1	476.32	452.96	436.71	532.91	489.99	503.67	468.85	529.7	534.84	476.04	489.27	480.52	469.92	523.05	517.26	548.01	490.4	484.72	480.89	511.16	517.79	465.52	580.27	606.55	467.77
559.01	544.3	517.92	493.02	557.25	462.73	551.93	478.83	456.45	437.82	534.6	490.71	507.34	470.52	532.61	534.32	480.78	492.96	484.29	474.27	526.1	518.25	547.04	491.21	487.92	482.33	515.89	522.05	468.44	581.48	609.16	466.25
560.71	548.26	518.76	496.23	557.91	465.78	553.88	480.37	458.97	440.69	535.74	494.17	509.8	472.44	535.8	537.68	479.97	493.9	485.07	475.74	527.84	520.82	548.79	495.67	490.05	487.58	520.06	523.17	472.01	587.54	611.62	469.9
565.42	549.01	520.76	497.29	561.08	469.69	556.27	482.88	461.22	443.39	539.25	495.5	512.83	475.8	538.15	539.82	480.85	497.32	490.32	479.92	531.82	523.33	553.49	497.11	491.92	487.02	519.86	527.43	472	586.95	615.38	475.49
566.44	552.65	524.76	499.32	564.06	469.82	558.73	487.02	462.23	444.87	541.68	497.73	512.74	477.15	540.89	544.1	484.68	502.66	490.18	478.15	533.55	525.27	553.46	500.22	493.76	490.38	523.68	527.99	477.54	589.12	616.59	473.72
569.1	555.68	525.94	502.47	566.5	472.18	560.88	487.28	465.62	446.81	544.22	502.3	514.48	479.68	542.6	545.34	485.53	503.01	493.44	482.89	535.59	529.31	556.34	500.4	500.18	492.61	524.34	529.89	477.14	594.49	618.27	476.87
571.81	556.59	528.93	504.91	568.23	474.63	563.37	490.69	467.74	448.15	546.35	504.26	517.99	481.75	545.6	547.39	491.72	507.3	496.36	485.56	536.4	531.16	558.85	503.55	499.12	493.85	529.34	533.66	480.11	593.31	623.08	480.4
573.26	559.39	532.73	507.52	571.78	476.33	564.94	493.29	469.45	450.5	548.4	506.67	519.24	484.39	547.62	549.21	490.13	508.17	496.05	487.45	538.83	533	560.45	508.11	503.56	499.21	528.26	533.61	484.12	596.95	623.48	481.72
576.07	563.07	533.29	509.34	574.11	478.01	568.99	494.07	472.04	454.42	550.61	506.9	521.28	486.18	550.76	552.3	490.85	508.39	502.46	491.8	543.73	535.11	565.51	509.03	503.99	499.41	531.94	538.72	484.65	601.62	625.79	486.88
579.25	562.75	535.59	512.4	575.14	482.31	569.49	496.82	474.3	455.45	552.33	510.18	523.54	487.74	553.1	553.59	495.12	512.72	500.31	491.41	543.7	536.72	566.06	510.82	505.83	501.51	533.23	538.38	486.8	600.78	630.84	485.21
581.34	566.16	539.73	514.17	578.19	483.52	571.57	500.88	475.95	459.76	555.45	512.42	526.17	490.68	554.36	556.82	496.61	515.46	502.68	494.33	545.71	541.69	567.98	515.86	511.8	504.02	534.95	540.53	487.88	603.84	631.59	490.24
583.37	569.76	540.82	517.05	580.64	484.64	575	500.85	478.9	459.39	558.04	515.48	526.98	493.52	557.09	558.71	501.34	516.75	507.46	496.86	550.23	541.99	572.38	515.03	510.64	504.95	539.56	544.67	489.64	605.75	632.2	490.97
585.8	570.8	542.65	520.43	582.5	487.46	576.4	503.35	479.05	461.77	558.9	517.42	530.82	495.39	559.78	560.82	500.03	520.1	508.81	497.88	550.43	544.21	574.15	518.9	512.61	509.5	539.78	545.49	494.85	607.71	634.87	491.96
587.91	572.78	545.41	519.94	584.6	490.03	578.27	507.49	482.29	462.63	559.69	519.67	531.61	495.55	560.62	563.26	501.22	519.8	509.35	501.21	554.86	545.03	574.95	519.23	518.14	509	543.14	548.27	494.81	611.11	636.06	497.67
589.18	575.43	547.11	522.41	587.02	491.92	579.86	507.4	483.68	465.02	563.54	520.6	534.15	497.94	562.41	565.15	507.43	522.61	512.7	500.15	555.51	547.08	576.2	521.91	518.4	510.49	543.55	548.65	496.15	611.08	639.38	496.3
591.93	577.37	549.56	525.96	589.46	493.79	581.5	510.68	484.69	465.33	565.23	521.94	536.45	501.95	565.35	567.26	505.33	525.86	514.62	505.61	556.19	551.87	579.92	523.99	519.48	515.48	545.87	550.83	500.15	614.45	641.89	497.9
593.39	580.8	551.64	525.92	590.88	495.93	584.93	512.57	488.49	468.76	566.78	525.64	537.65	502.08	568.17	569.76	508.01	527.71	519.28	504.99	560.28	551.21	582.31	525.79	525.02	514.83	550.69	555.86	500.73	618.93	644.8	504.64
596.13	581.97	553.19	528.75	593.13	498.53	586.54	514.88	489.34	471.74	568.79	525.86	540.34	504.25	571.05	572.4	512.64	531.06	517.96	508.02	561.37	554.56	582.48	530.44	522.71	519.9	549.42	554.82	502.21	616.83	647.63	502.65
598.92	583.91	555.12	531.78	594.49	499.06	589.12	517.06	491.82	471.55	570.43	528.7	540.7	507.26	572.93	574.17	511.85	530.66	519.43	509.44	564.06	556.45	587.2	527.79	524.67	518.92	552.37	556.54	506.87	618.83	647.2	504.11
599.54	585.13	557.36	531.9	596.27	502.34	590.65	519.86	494.14	475.76	573.69	530.48	542.82	508.73	573.72	576.83	515.36	533.48	523.49	512.37	565.31	558.3	586.58	531.84	530.84	521.25	553.85	559.67	506.51	623.74	650.69	511.15
601.91	587.61	560.15	533.56	599.91	503.09	594.32	519.86	495.18	476.81	575.46	532.32	545.86	509.92	576.78	579.88	514.61	539.41	523.46	513.24	566.26	561.74	588.73	533.3	530.36	523.87	555.66	560.37	507.31	623.48	655.38	508.37
603.89	589.7	561.04	536.76	600.07	506.49	593.86	522.13	498.43	475.83	577.07	535.34	545.77	511.44	578.5	578.67	517.34	537.6	526.25	515.24	570.29	562.04	592.06	535.03	534.07	524.07	558.06	566.04	514.18	625.24	654.51	510.67
605.23	591.14	563.3	537.54	602	507.9	596.17	525.18	499.37	479.35	578.11	537.32	547.55	514.98	581.45	581.12	521.83	540.59	528.25	518.3	570.95	563.25	591.62	538.99	533.19	529.01	559.13	563.51	512.13	630.86	656.86	516.34
607.32	594.18	566.31	538.69	605.55	510.66	598.13	525.92	499.96	481.07	579.71	538.71	549.38	514.99	581.31	584.86	520.98	540.55	528.52	519.65	576.01	565.95	593.49	539.15	534.47	528.23	563.75	565.83	514.42	628.62	661.3	514.85
609.23	595.3	567.21	542.75	605.78	510.8	599.38	527.42	504.26	480.39	582.47	539.77	551.22	518.4	582.9	584.7	521.47	543.47	533.84	521.04	575.14	566.77	596.69	541.88	537.57	529.81	562.41	569.26	519.18	630.62	660.39	516.11
611.39	597.1	570.25	542.68	607.99	513.21	602.38	530.64	504.29	483.97	584.49	541.93	554.56	520.12	584.3	586.73	527.52	546.16	532.2	526.13	578.47	571.57	596.83	545.68	538.24	533.14	565.26	570.68	517.94	634.63	662.2	520.62
613.75	598.25	570.72	544.73	611.11	516	604.02	531.01	505.73	483.75	585.33	544.52	555.52	521.02	586.71	589.76	525.5	546.34	535.71	524.11	581.27	572.22	600.84	543.7	543.3	532.93	567.04	575.03	519.65	634.91	665.92	520.82
615.36	601.79	572.87	547.57	611.79	516.98	606.2	532.8	508.97	487.04	588.2	546.75	557.26	522.63	587.62	591.71	528.01	548.15	536.32	527.57	579.57	573.77	601.46	545.41	541.46	535.84	568.57	573.59	524.85	636.55	664.76	522.46
615.94	602.67	575.21	548.12	614.47	518.78	607.4	536.28	510.69	488.73	589.14	546.64	557.81	525.23	590.84	592.6	531.31	551.56	536.28	528.88	583.39	574.65	604.81	547.58	544.03	536.51	572.93	575.91	522.34	641.05	668.95	525.67
618.43	604.18	575.85	549.64	615.66	521.52	609.05	536.95	513.25	488.69	591.59	548.82	559.98	527.11	592.56	593.64	531.36	551.25	540.82	530.26	586.6	576.63	605.71	549.5	547.14	537.4	571.26	578.63	526.2	639.92	668.98	526.31
620.76	606.44	577.25	553	617.73	521.13	611.36	538.2	513.38	491.15	591.91	550.9	562	528.52	593.2	595.58	534.47	552.6	540.88	533.69	586.4	580.69	608.66	552.83	547.68	541.52	573.14	577.84	527.44	641.63	671.04	530.69
621.98	608.7	581.3	553.76	619.12	523.34	612.68	540.72	515.14	493.15	594.8	551.77	563.44	529.13	596.56	599.14	533.38	553.29	543.54	533.07	586.98	579.92	610.4	553.23	551.99	540.75	578.02	579.78	527.36	646.55	675.67	529.01
623.58	608.86	580.82	554.68	620.61	526.07	613.98	541.78	517.78	494.39	596.21	552.63	564.42	529.84	597.06	598.86	534.29	557.18	543.28	537	591.54	581.65	611.89	555.06	550.31	542.22	576.79	583.63	532.57	645.29	673.93	530.79
626.18	612.26	583.04	555.76	621.87	526.43	615.44	544.5	519.49	496.97	597.38	554.72	567.2	532.71	598.04	600.48	540.31	559	545.2	536.77	592.06	584.3	614.3	556.93	551.86	547.52	580.14	583.1	531.71	647.57	675.37	535.74
626.53	613.05	586.2	557.97	624.55	527.98	617.75	544.83	519.82	498.09	599.5	558.24	568.37	534.1	601.14	602.09	537.54	560.68	549.52	537.35	593.34	585.21	613.78	555.63	558.66	544.93	580.31	586.06	531.92	649.28	679.86	534
630.14	615.6	586.23	561.29	625.95	531.45	619.66	546.37	521.18	500.97	599.26	558.79	569.19	535.03	602.81	602.98	540.45	561.79	549.48	542.24	594.42	589.13	616.2	561.31	554.73	546.97	581.69	586.43	537.16	650.03	678.43	535.91
631.17	616.06	588.39	561.75	627.54	531.17	621.46	550.42	523.56	502	601.61	560.2	572.28	537.47	604.45	606.58	540.6	562.4	553.42	541.31	595.27	587.75	619.66	559.25	558.16	549.63	585.72	588.64	535.13	654.62	680.44	540.58
632.63	618.62	590.44	563.23	630.19	532.93	622.06	549.75	525.3	501.67	603.12	560.69	573.95	538.58	604.19	607.45	542.42	564.78	552.68	541.79	598.52	590.12	618.67	562.16	559.75	550.51	584.31	593.18	537.63	654.17	684.82	538.51
635.23	618.62	590.83	565.6	630.12	534.46	625.03	551.28	525.39	504.04	604.82	562.99	575.11	540.33	606.88	608.32	547.03	568.82	554	544.9	599.25	591.87	621.78	565.71	560.2	553.42	586.17	590.6	540.07	655.2	684.28	540.57
636.01	621.46	592.52	565.74	632.31	535.37	625.22	553.94	527.59	504.32	607.05	564.5	576.01	542	607.9	611.2	545.09	567.07	556.3	545.83	604.57	593.39	621.79	565	564.5	552.69	590.42	594.26	541.04	658.32	686.07	543.35
637.47	623.14	595.64	567.32	633.74	537.24	626.08	554.32	529.69	504.94	607.94	565.51	576.54	542.9	611.18	612.48	548.9	568.81	555.99	548.58	602.77	596.69	625.46	568.26	564.91	554.45	590	594.39	544.42	658.27	690.47	543.8
638.71	625.25	595.72	569.3	635.39	540.04	628.75	555.98	530.6	508.77	608.88	567.1	579.33	544.07	612.24	613.89	549.73	572.41	560.86	549.91	604.17	596.22	627.09	569.36	565.75	556.54	591.69	595.83	542.39	658.93	688.13	544.8
640.9	626.13	596.61	571.94	637.06	539.65	630.34	558.79	533.2	507.06	613.29	568.34	579.48	545.59	612.85	614.43	550.17	571.41	560.3	551.47	607.87	599.82	628.64	570.2	570.34	558.07	592.64	600.45	544.71	663.59	691.24	547.12
642.5	626.78	600.97	571.81	639.23	541.54	631.43	558.84	534.23	511.06	612.44	570.89	580.95	547.8	615.54	618.15	553.48	574.17	562.53	553.67	607.1	599.14	630.31	570.19	567.27	561.66	593.48	598.61	548.4	661.93	692.83	547.74
643.72	629.48	600.26	572.97	641.48	543.68	633.8	560.36	534.76	511.48	614.32	572.03	582.83	548.86	618.14	617.13	552.77	577.06	563.75	551.2	609.79	600.1	629.96	571.33	570.39	560.21	598.25	601.15	548.57	663.12	693.96	550.76
644.31	630.73	602.5	576.05	641.82	543.93	633.93	563.21	536.32	512.41	615.75	574.59	584	550.44	616.99	617.67	552.2	577.14	563.52	553.44	612.14	603.35	632.24	575.41	572.05	561.21	596.72	602.99	551.17	667.98	696.89	551.79
646.11	632.14	603.42	576.28	642.59	545.62	636.69	563.51	538.47	514.65	618.11	575.02	587.29	552.4	618.76	621.15	559.73	580.03	565.26	558.02	612.08	603.14	635.03	574.81	574.16	564.49	598.47	603.81	552.31	667.07	697.97	551.31
648.88	633.39	606.87	578.37	645.82	548.79	637.48	564.77	538.64	517.72	618.77	576.52	587.2	552.17	620.5	621.46	557.02	579.2	566.12	556.71	614.08	605.59	635.83	577.96	574.24	564.38	602.71	607.28	552.84	668.46	699.79	557.52
648.83	635.04	605.93	579.86	646.64	548.89	639.53	567.99	542.07	518.51	619.89	578.23	588.31	555.08	620.59	625.17	558.44	580.43	568.34	557.71	612.91	607.36	637.9	581	575.69	568.06	601.18	605.17	554.09	669.89	703.62	553.98
650.96	638.43	607.39	581.47	648.35	550.71	640.13	567.78	542.23	520.98	621.15	579.12	589.82	554.99	624.53	624.73	558.49	583.16	570.46	560.76	616.98	607.78	640.39	579.88	579.84	567.76	603.74	608.3	556.17	671.72	703.61	555.99
653.83	637.26	609.2	581.48	649.37	551.51	642.11	568.97	543.26	521.33	623.23	582.47	590.68	558.24	625.03	626.73	560.41	584.84	570.22	561.12	619.23	610.38	639.61	583.22	578.15	568.5	603.97	611.15	556.67	672.88	704.46	560.99
654.37	639.37	610.1	583.58	650.63	552.56	642.74	571.21	545.34	521.47	623.02	582.01	593.46	559.11	626.16	628.49	562.86	585.36	575.37	565.67	618.57	610.48	642.07	582.74	580.2	572.14	605.22	609.73	560.25	674.46	708.41	559.4
