fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
271.21	261.14	233.24	239.75	274.37	213.71	282.35	217.07	210.23	226.83	273.3	237.14	270.33	230.31	252.21	256.97	249.43	227.67	235.03	222.38	241.39	246.79	272.01	230.17	218.93	244.83	252.81	260.53	219.33	315.89	312.63	201.59
277.99	268.84	240.12	246.49	281.14	220.28	289.49	223.48	215.76	232.63	281.15	243.52	276.37	236.56	259.79	264.56	256.36	234.78	240.52	228.27	248.5	253.31	279.04	236.16	225.68	252.39	260.76	266.8	226.37	323.04	318.88	207.77
285.05	275.36	246.88	253.59	288.31	227.06	296.21	229.38	221.87	239.09	287.31	251.18	282.37	242.73	266.44	271.1	263.43	241.04	247.74	235.11	255.73	260.6	285.86	243.34	231.77	258.1	266.81	273.73	233.01	329.31	326.71	214.51
292.04	282.51	254.23	260.22	295.89	232.52	302.77	236.27	228.25	244.34	293.63	258.15	288.51	249.62	273.28	278.08	267.93	249.1	254.97	241.18	263.46	266.9	293.46	250.12	239.51	263.71	273.3	279.5	237.93	335.97	334.32	221.5
298.29	289.19	261.36	266.34	301.75	239.3	309.27	242.41	234.4	251.17	300.47	263.21	293.94	256.05	280.33	284.84	273.01	255.3	260.95	247.36	269.79	273.86	299.7	256.16	245.41	270.05	279.57	286.32	244.53	342.55	340.79	226.66
305.08	295.51	268.21	272.55	308.52	245.21	315.33	249.36	240.07	256.28	306.46	269.39	300.08	261.53	286.07	291.51	278.91	261.52	266.62	253.4	276.41	280.16	306.69	263.1	251.87	275.38	285.38	293.19	250.69	348.68	347.92	233.31
312.09	302.36	274.11	278.27	315.86	250.45	322.74	255.58	245.23	262.09	313.84	276.08	305.2	266.89	293.33	297.13	283.91	267.98	273.38	260.78	282.76	286.35	312.64	269.52	259.36	281.06	291.76	298.53	257.11	355.24	355.25	241.03
319.05	308.9	280.85	284.36	322.13	257.35	327.88	262.37	252.43	266.92	319.38	282.22	311.49	272.79	299.43	304.95	290.15	273.68	278.18	264.89	289.66	293.38	318.32	275.13	265.06	287.41	298.84	304.73	263.25	361.52	361.62	245.22
325.27	315.76	287.37	290.39	328.64	263.43	334.49	268.18	257.49	272.79	324.96	287.35	316.5	278.66	306.08	310.04	294.37	280.13	284.17	272.67	296.94	298.41	323.49	281.59	272.22	291.85	303.79	311.35	268.7	367.68	368.33	251.89
331.45	322.42	293.86	295.57	334.04	268.75	340.94	273.66	263.67	276.98	331.31	293.76	322.38	283.94	312.77	316.28	298.63	285.38	290.34	276.64	302.22	304.46	331.37	287	276.93	298.59	311.37	316.64	274.13	372.95	374.93	260.04
337.52	327.59	299.11	300.82	340.96	273.53	346.39	278.96	269.91	282.22	337.13	298.34	327.59	288.49	318.6	323.3	304.86	291.74	294.54	281.64	308.65	311.33	338.48	292.96	283.39	302.59	315.54	322.5	279.76	379.25	381.85	264.21
344.29	334.9	305.65	306.99	347.22	279.35	352.28	285.08	273.96	286.83	341.66	304.77	332.15	293.73	324.45	328.45	308.87	298.11	300.04	288.01	315.69	317.54	343.49	298.38	289.61	307.52	321.74	328.27	285.08	385.64	390.18	270.39
349.31	340.37	312.25	311.86	353	284.37	358.21	290.14	279.31	292.03	347.55	309.65	337.22	298.76	331.08	334.74	316.4	302.26	307.44	292.84	321.52	323.89	348.81	303.64	294.81	313.77	326.87	333.31	290.08	391.02	395.27	276.08
355.21	345.62	318.19	317.38	359.43	289.6	363.23	295.9	284.53	296.94	352.36	315.64	342.46	304.15	336.94	340.58	318.94	307.78	310.34	299.08	327.48	327.81	355.53	310.6	300.62	317.94	332.69	339.6	295.36	396.72	401.63	280.31
361.44	352.25	324.52	322.99	364.19	294.75	368.59	301.61	288.64	300.64	358.79	320.89	345.82	309.29	341.53	346.25	324.14	314.45	315.42	302.09	332.03	333.43	360.09	313.93	305.49	323.58	337.79	344.3	299.83	402.93	407.06	286.25
367.41	356.93	329.6	327.21	370.37	298.85	374.9	306.8	295.28	306.6	363.1	325.7	351.98	313.94	346.2	351.08	328.21	319.93	322.23	308.41	337.66	339.36	365.49	320.16	310.89	327.23	342.68	349.15	304.8	406.82	412.34	292.45
372.99	362.87	334.79	332.18	376.39	304.39	379.16	312.04	298.88	310.63	368.81	330.9	356.01	318.6	353.08	356.52	332.5	325.34	326.35	314.62	344.36	344.1	372.35	325.85	316.82	332.75	349.07	355.62	310.65	412.03	419.33	297.37
378.26	367.65	340.9	337.82	380.81	309.59	385.15	317.3	304.5	315.03	374.12	336.22	360.84	322.37	358.27	362.14	337.35	328.98	330.75	317.32	349.05	350.31	376.8	330.52	321.56	336.25	352.83	358.82	314.2	418.23	423.56	302.43
383.48	374.25	345.89	342.19	386.67	314.15	390.55	321.95	308.34	319.39	378.47	339.48	364.42	327.86	364.02	368.1	340.59	334.39	335.51	323.21	354.63	354.31	381.79	336.2	327.52	340.37	358.34	364.34	318.67	422.1	429.33	307.63
389.53	379.24	350.51	346.66	392.65	318.35	394.69	326.25	313.76	322.7	382.78	345.12	369.31	332.6	368.93	372.25	346.09	339.18	339.45	328.23	358.7	359.9	386.9	339.06	330.92	344.04	362.94	370.2	325.35	428.24	436.04	311.35
395.26	384.17	355.46	350.81	396.74	323.93	400.25	331.95	317.58	326.77	387.33	349.99	372.44	335.56	374.01	377.69	348.73	343.17	345.43	331.51	363.95	365.33	392.5	343.75	335.25	349.18	367.25	373.96	327.72	430.73	439.88	317.46
399.39	389.31	361.08	355.47	402.6	327.41	405.46	335.79	322.32	331.58	392.8	353.49	377.45	340.87	378.92	382.89	352.69	349.03	348.34	336.57	368.92	369.24	397.95	348.83	342.5	354	371.95	378.68	332.27	436.16	446.13	321.41
404.63	394.42	365.63	359.87	407.38	331.7	408.91	340.74	325.95	335.2	397.29	358.85	381.77	344.04	383.92	386.8	359.06	353	353.15	341.21	373.81	374.32	401.62	352.55	344.64	356.64	376.4	383.2	337.81	442.8	451.83	325.88
409.52	398.3	371.19	364.02	411.77	336.87	414.22	345.21	330.22	338.33	400.89	362.83	385.93	348.24	389.37	392.45	361.36	356.38	355.8	344.6	379.96	379.35	406.4	358.95	351.06	360.46	382.28	387.05	339.88	445.72	456.3	332.49
414.05	403.84	377.15	368.34	415.91	339.78	418.24	348.91	333.96	342.92	405.4	367.03	389.23	352.61	394.42	396.53	366.77	362.33	360.85	350.02	383.96	382.53	411.46	362.23	353.49	366.01	385.65	392.81	345.18	449.92	462.19	334.41
418.83	408.71	380.4	372.63	420.73	343.78	422.99	353.51	338.11	345.04	410.37	370.32	393.93	355.38	397.71	401.23	368.12	365.8	366.23	352.46	389.47	389.2	415.11	366.26	359.19	368.63	389.84	396.08	348.53	455	465.11	339.39
423.88	412.15	385.54	375.98	425.59	348.32	426.91	358.21	341.54	348.81	413.71	374.78	396.44	360.05	402.56	405.55	371.58	370.54	368.64	358.03	392.42	391.8	420.2	370.74	363.34	372.86	394.04	399.99	352.15	458.56	470.47	345.16
427.57	417.44	390.44	380.66	429.31	351.94	431.2	361.81	345.75	352.55	418.35	379.81	401.23	364.38	407.46	410	376.82	373.64	373.11	359.86	397.89	396.06	424.38	374.61	366.86	375.81	397.65	405.37	358.32	463.6	475.65	347.71
432.2	422.19	393.64	384.57	433.47	356.02	435.41	365.71	349.99	354.4	422.33	382.9	404.63	367.37	411.17	414.04	378.64	378.42	377.43	363.54	402.63	400.53	429.06	378.61	372.61	379.49	403.76	407.69	361.09	467.24	479.72	353.23
437.16	424.93	397.99	388.03	438.89	359.57	438.96	370.1	353.59	359.8	426.48	387.17	406.93	370.13	416.54	419.01	383.93	381.87	380.44	369.55	405.92	404	433.52	383.65	375.47	384.91	405.84	411.96	364.42	470.11	485.36	356.16
440.77	429.7	403.15	392.28	441.88	362.69	443.19	373.31	356.77	362.51	429.4	391.06	412.07	374.64	419.62	421.89	385.14	387.11	385.41	371.59	410.86	409.31	436.8	387.14	380.57	387.47	410.9	417.22	369.58	475.57	488.27	359.89
445.12	434.02	405.94	395.93	446.49	367.86	447.26	377.57	360.77	365.63	433.58	394.51	414.12	377.98	423.23	426.25	389.63	390.02	388.15	375.54	415.07	412.37	440.59	392.09	383.14	390.41	412.84	419.69	370.9	478.41	492.81	364.89
449.47	438.02	411	398.53	451.72	370.59	451.55	381.91	363.95	369.53	436.93	398.03	417.58	381.11	428.11	431.46	392.65	395	390.28	380.21	418.84	416.6	445.13	394.52	387.05	395.34	416.74	423.88	375.47	481.66	497.17	366.38
453.82	441.3	414.9	402.49	454.5	374.09	454.83	385.37	366.95	371.83	440.72	402.53	421.36	385.58	431.37	434.06	394.6	396.94	395.01	382.47	422.41	419.54	446.95	398.2	391.72	397.5	422.11	426.04	378.11	487.83	501.19	370.72
457.24	445.83	418.74	406.8	458.05	377.2	458.31	389.08	370.57	375.85	444.57	404.58	423.83	387.55	435.96	437.97	398.62	401.76	397.6	386.06	426.19	423.73	451.71	402.62	395.14	400.7	423.67	429.78	381.57	489.04	505.19	376.82
461.32	449.84	422.01	408.89	461.85	380.98	461.97	393.38	374.74	378.39	447.59	408.84	427.12	391	439.38	441.65	401.7	404.92	401.23	390	431.25	429.11	453.69	404.22	398.67	403.68	427.61	435.74	385.52	492.22	510.68	378.72
465.19	453.76	426.3	412.34	465.48	384.84	464.95	394.99	376.96	380.81	451.08	410.7	431.23	395.32	442.93	445.21	404.75	408.65	405.09	392.15	433.76	430.65	458.05	407.93	401.51	406.37	430.4	436.4	388.37	498.22	513.45	381.54
467.81	457.68	429.37	417.13	469.06	387.23	469.15	399.2	379.85	385.06	455.23	414.95	433.28	396.96	446.62	449.57	409.93	411.88	407.69	397.78	437.25	434.05	462.56	410.98	404.7	411.74	433.87	440.39	391.53	499.31	517.38	388.27
471.77	461.04	432.51	418.58	472.55	390.89	472.64	402.26	383.3	386.54	457.58	417.8	436.63	400.13	450.4	452.07	409.55	414.46	411.52	398.65	441.89	438.68	464.48	415.15	409.94	412.27	438.15	445.49	396.39	502.46	523.53	388.85
476.32	463.86	436.51	421.67	476.42	394.61	474.97	405.26	385.81	390.54	460.64	420.52	438.62	403.19	454.4	455.73	412.58	417.39	414.05	402.7	444.23	440.4	468.65	419.1	410.99	415.83	440.93	446.52	396.79	508.18	525.01	391.05
478.61	467.79	439.14	426.11	479.56	396.72	478.81	409.18	388.69	392.28	464.09	424.27	441.55	406.46	457	458.99	417.12	421.8	416.06	404.74	447.5	444.06	472.68	420.53	414.45	418.55	446.21	449.84	401.11	509.49	528.28	396.59
482.45	470.64	442.75	427.64	482.7	399.46	482.06	410.88	392.83	395.09	467.12	426.87	445.69	408.91	460.71	462.49	418.11	422.99	419.96	407.43	450.98	448.96	474	424.15	417.73	420.35	447.02	454.93	404.34	514.06	534.51	397.59
486.09	473.97	447.14	431.05	486.3	402.92	485.31	413.78	395.13	397.89	470.1	430.57	446.37	412.35	463.57	464.91	422.83	426.67	421.92	411.62	453.82	450.69	479.53	429.16	420.79	425.42	450.45	456.19	406.79	518.59	536.44	400.28
489.26	477.34	449.33	434.63	489.08	405.57	488.93	418.66	398.08	400.57	472.84	433.12	449.72	413.69	466.73	468.46	422.62	429.9	426.01	414.04	458.71	454.3	483.29	431.02	425.11	426.66	453.66	459.17	410.16	520.43	540.05	406.31
492.51	479.71	452.42	436.56	492.25	408.32	491.53	420.4	401.69	402.85	476.06	435.07	453.28	417.05	470.32	471.67	426.07	432.34	428.43	418.53	459.79	457.83	485.51	433.09	426.95	430.26	456.09	463.69	411.55	523.12	543.77	406.95
495.84	483.18	455.75	439.68	495.26	410.59	493.76	422.85	403.07	405.23	479.44	437.87	455.83	419.74	472.55	475.16	430.59	436.37	430.17	418.88	463.19	459.46	489.72	437.13	428.97	432.54	460.92	464.01	414.07	526.68	546.98	409.36
498.41	486.6	458.21	442.77	499.4	414.59	496.76	427.02	407.33	407.83	481.26	441.38	459.28	421.97	476.67	477.49	430.92	438.53	435.21	422.49	467.58	463.09	491.32	439.32	434.95	434.11	460.86	466.61	416.64	529.12	548.62	415.09
501.93	490.29	461.9	444.55	502.22	416.19	500.83	428.7	408.31	410.34	483.91	444.29	460.63	424.64	478.73	481.35	433.66	440.25	436.88	427.3	469.09	465.05	494.14	443.48	435.35	438.59	464.18	471.28	419.42	532.24	552.75	414.79
505.01	491.37	464.99	447.7	503.82	420.04	502.82	431.66	411.2	412.66	486.94	446.34	462.42	428.47	481.83	482.68	437.74	446.18	438.51	427.21	472.24	468.09	499.23	444.61	438.73	439.93	468.72	472.9	424.64	535.6	554.56	417.89
507.51	494.93	468.39	452.04	507.25	421.55	505.58	435.58	414.17	415.63	489.58	449.11	466.16	429.93	484.99	486.57	439.26	446.07	441.3	432.51	476.88	472.48	499.68	446.64	442.32	443.5	470.36	477.26	426.1	537.33	558.42	423.92
511	498.94	470.45	453.34	511.66	424.67	509.9	436.83	416.09	417.29	493.04	452.54	468.23	432.27	487.8	488.45	443.16	449.04	443.38	432.93	478.21	472.43	503.49	451	444.01	444.51	474.45	477.47	429.48	540.41	561.33	423.51
514.52	500.69	473.71	455.75	513.34	427.87	512.06	439.74	419.43	419.75	494.68	453.81	470.82	435.09	490.22	490.92	442.72	452.47	448.14	435.43	482.59	476.49	506.8	452.78	448.28	447.14	474.7	480.59	429.64	543.08	563.51	426.37
517.29	503.8	476.38	459.42	517.18	429.42	514.82	443.43	421.69	421.83	497.32	455.98	472.48	436.36	493.52	495.34	445.09	454.86	448.39	438.87	484.75	480.81	509.07	456.35	448.81	451.27	477.77	485.17	432.68	544.92	567.2	431.17
519.97	506.39	479.07	460.52	520.5	432.06	517.83	445.19	423.51	423.36	500.06	459.48	474.5	439.68	495.94	497.16	451.15	458.83	451.44	440.31	486.81	481.53	510.59	457.13	451.9	452.28	481.39	485.46	437.56	548.54	568.88	431.8
522.81	510.46	481.63	462.71	522.41	434.48	519.86	447.46	424.9	426.26	502.48	460.53	477.44	441.27	499.04	499.78	449.98	459.26	455.7	443.61	491.11	483.93	513.22	459.62	455.41	456.37	482.59	487.94	436.88	550.46	572.11	437.1
525.2	511.26	484.07	465.35	524.92	436.31	522.73	450.46	429.02	428.4	505.74	464.82	479.28	444.33	501.95	502.6	455.86	464.09	456.01	445.02	491.43	486.46	516.02	463.26	456.03	455.91	487.46	492.45	439.22	552.28	576.75	435.81
527.86	515.59	485.83	467.64	527.17	438.73	525.75	452.74	430.8	430.26	507.89	466.54	481.26	446.74	503.99	505.83	454.32	465.56	457.79	446.43	494.57	488.3	519.17	465.63	461.38	458.86	488.17	493.13	443.02	556.27	578.39	438.56
530.8	518.06	490.02	470.8	529.59	441.94	527.37	455.53	433.07	433.65	510.22	468.58	484.47	449.19	507.37	508.29	457.09	466.65	462.76	450.89	496.87	493.18	520.25	468	461.17	461.81	490.32	497.56	445.12	556.91	581.31	444.78
532.76	520.52	491.35	471.97	533.19	443.03	529.73	456.79	434.45	433.73	512.54	470.86	485.34	452.04	508.49	511.08	461.69	471.09	461.81	451.04	499.29	493.75	522.56	469.19	464.42	463.23	492.04	497.48	447.35	559.58	585.05	443.78
535.42	522.62	494.13	475.01	534.14	445.91	532.9	459.66	437.44	437.25	515.77	473.21	487.82	453.41	512.04	512.24	461	471.36	464.69	454.09	502.96	497.68	528.38	472.11	467.6	466.84	494.58	501.15	449.97	564.41	586.31	446.48
538.18	525.29	496.74	476.61	536.57	447.76	534.26	461.85	439.14	438.22	517.11	475.89	490.14	455.1	515.46	516.94	465.63	474.23	468.82	456.17	503.68	498.47	529.14	474.37	468.59	466.91	498.89	503.2	451.67	564.5	588.73	451.68
540.6	527.47	498.78	479.25	540.27	451.07	536.74	463.88	441.16	440.2	519.19	477.65	491.54	458.61	517	517.69	463.93	477.96	468.93	457.99	505.95	500.78	531.33	475.86	473.32	468.98	499.79	504	453.9	566.28	593.09	450.73
542.4	529.93	501.4	481.2	540.9	452.56	539.2	466.61	444.28	442.71	521.86	479.1	495.03	459.38	519.99	521.33	467.2	479.1	471.21	463.18	510.73	504.27	535.38	479.4	472.95	473.66	503.66	508.52	455.25	569.7	593.06	453.33
545.21	532.49	504.06	482.74	543.28	454.87	540.39	468.05	446.32	444.77	523.88	482.22	495.86	461.4	521.14	523.32	470.34	481.86	473.87	461.98	511.24	505.65	536.27	480.39	477.62	473.1	502.87	508.77	457.29	571.21	595.41	458.73
547.25	535.42	506.12	486.16	546.88	455.89	543.02	470	448.43	447.17	526.58	483.93	497.94	463.16	523.5	524.49	470.79	483	474.81	465.95	515	509.84	538.18	484.48	477.61	475.34	505.43	511.12	462.23	574.06	600.66	457.43
549.98	536.51	508.32	486.94	548.25	459.04	545.74	472.58	450.22	449.26	527.92	485.96	500.79	464.93	526.69	526.74	473.64	484.29	479.15	466.31	516.48	509.26	540.83	485.64	478.89	477.72	509.74	516.73	461.56	575.4	600.19	459.08
551.74	538.39	510.53	489.71	550.06	460.82	548.22	475.53	451.82	451.76	529.77	487.9	502.39	467.95	527.89	528.85	475	488	479.37	468.59	518.5	512.96	542.61	486.64	484.65	478.76	509.88	516.36	462.96	578.12	602.84	464.66
553.48	541.35	513.51	490.84	554	462.2	549.72	476.34	454.5	452.2	532.64	490.31	505.74	468.91	531.15	530.82	476.58	489.18	481.42	470.86	521.37	517.26	545.24	490.97	483.7	483.17	514.58	518.02	467.76	581	606.88	462.9
555.53	542.97	514.7	493.31	554.27	464.96	551.69	478.51	455.43	454.1	534.37	491.86	506.01	471.65	531.77	534.32	481.24	491.29	483.86	473	523.52	517.26	546.73	491.46	485.76	483.11	516.04	522.65	467.32	582.46	606.83	466.42
558.52	545.27	518.47	496.21	556.75	465.95	553.61	481	458	456.19	536.4	492.92	507.98	473.14	534.47	535.36	479.57	493.35	485.43	476	525.92	519.95	548.07	494.92	489.08	485.82	516.75	521.68	469.73	584.39	609.56	469.51
560.28	548.06	519.16	496.82	559.39	468.35	556.3	482.73	460.73	459.01	537.72	495.22	510.36	473.77	536.55	537.73	483.95	495.27	487.82	475.86	526.71	522.82	552.87	494.97	489.88	485.99	520.61	524.86	473.83	586.57	613.22	470.55
561.98	548.74	520.71	499.15	561.19	471.38	556.97	484.72	461.18	459.97	539.47	497.81	512.62	476.64	538.75	540.12	484.26	498.09	489.22	477.69	528.73	522.92	552.79	497.59	493.77	487.59	521.34	526.12	472.82	587.12	613.48	472.73
564.73	550.5	524.46	501.95	563.46	471.32	559.57	487.77	463.37	460.77	543.44	500.1	514.58	478.63	540.49	541.68	484.64	499.47	490.33	481.12	533.22	526.91	555.96	501.21	493.57	492.99	523.1	527.51	474.65	589.3	615.77	475.03
565.9	553.6	524.83	502.32	565.8	473.66	562.29	488.54	465.38	462.27	544.46	500.73	515.35	480.08	541.93	544.39	489.93	503.04	495	481.18	532.62	527.73	556.85	500.63	495.68	492.04	524.11	531.91	479.03	593.69	620.17	475.75
568.57	554.11	527.33	504.47	567.17	475.31	562.82	491.56	467.82	464.04	545.43	504.38	517.78	483.01	544.14	544.34	489.42	502.4	494.34	483.39	536.08	529.45	558.41	504.92	498.35	495.3	526.24	531.28	477.9	592	619.12	478.67
570.58	556.31	530.15	507.96	568.47	477.48	565.24	492.27	467.92	466.7	548.21	504.64	520.8	483.91	546.75	546.68	490.5	504.98	495.94	487.22	537.33	532.59	561.52	504.75	499.6	495.94	530.87	533.57	479.98	594.8	621.31	481.12
571.74	560.1	531.51	508.49	572	479.68	567.14	494.16	470.21	468	549.03	506.85	521.25	486.59	548.4	549.99	491.16	507.46	500.32	487.46	538.94	531.92	562.19	506.19	504.61	497.49	529.78	536.94	483.48	598.8	625.78	481.69
573.56	560.69	532.84	510.9	572.81	480.59	568.72	496.61	473.37	469.72	551.22	509.64	522.92	487.83	549.88	551.29	493.36	509.67	500.54	489.44	543.07	534.74	565.4	509.96	503.32	501.62	531.63	537.25	484.15	598.45	625.3	483.48
576.97	562.57	534.95	514.13	574.75	482.69	571.36	497.31	474.15	471.55	552.35	510.58	524.94	488.65	551.82	553.56	498.58	513.68	501.36	490.97	541.83	536.01	565.98	511.44	505.05	500.35	535.96	539.32	485.97	600.91	627.5	485.73
578.14	564.31	536.86	514.45	577.54	484.9	572.69	500	475.03	473.68	554.77	513.69	526.5	490.95	554.03	554.95	496.78	512.39	505.64	493.33	543.99	538.33	567.92	515.45	508.46	502.58	534.99	539.91	489.66	603.9	631.02	486.92
580.06	567.1	538.72	516.06	578.7	485.66	574.19	501.11	478.61	474.57	556.23	513.77	527.81	492.62	555.44	557.12	499.45	514.39	505.34	495.01	547.83	541.94	571.83	514.38	508.34	506.16	537.18	541.42	488.4	602.96	630.11	490.38
581.91	567.67	540.66	518.73	580.13	487.21	576.73	503.45	479.55	476.85	556.97	516.82	530.15	493.25	557.71	558.62	501.11	518.23	509.15	496.09	548.47	541.17	572.11	516.2	514.6	505.49	538.99	546.37	490.65	605.43	632.02	490.62
583.76	569.32	543.67	519.47	582.35	490.4	578.56	505.14	481.08	477.66	560.06	518.08	532.41	497.19	558.31	559.83	502.2	517.74	507.82	497.75	550.41	543.14	574	520.31	513	510.42	540.12	544.38	493.88	609.52	636.36	492.07
585.7	572.19	543.44	521.47	583.99	490.24	579.85	507.25	482.02	479.24	562.21	519.36	532.05	497.97	561.86	562.15	506.99	520.11	510.13	501.57	551.71	545.58	576.06	519.75	515.8	509.53	545.13	546.19	493.81	608.92	634.99	494.88
586.86	572.49	545.26	522.9	585.22	492.4	581.33	508.93	483.75	481.67	563.27	521.91	534.3	498.6	562.51	563.77	505.17	522.52	514.4	500.2	553.42	546.93	577	521.51	516.48	511.39	543.25	551.93	496.27	610.51	639.41	496.32
588.34	575.05	547.68	524.43	588.23	495.46	583.22	510.22	486	482.34	564.88	521.88	537.18	499.43	564.16	565.15	507.17	523.39	513.85	502.57	556.57	548.74	580.23	523.94	518.13	513.44	545.92	550.91	498.48	613.37	639.74	496.33
590.17	577.4	549.18	526.94	588.9	495.87	584.51	513.56	486.82	484.2	565.6	523.93	537.37	502.01	565.63	567.5	511.19	527.24	516.78	503.63	556.68	550.71	579.62	524.67	523.26	515.25	548.14	551.97	499.45	613.59	641.33	501.37
592.17	578.55	551.15	527.33	590.23	497.24	585.85	513.37	488.85	485.44	567.17	526.57	539.81	504.16	567.44	568.34	509.15	525.98	518.33	504.89	559.08	551.58	582.64	527.78	521.09	518.67	548.82	554.57	502.83	616.1	643.69	499.77
592.85	579.49	552.14	529.42	592.99	500.29	587.14	515.86	490.77	486.7	569.67	527.51	540.27	505.19	568.84	570.25	511.98	529.22	518.76	509.69	560.19	555.42	584.45	527.63	523.97	517.1	551.04	555.4	501.62	617.63	645.96	501.2
594.93	581.61	554.04	531.94	593.77	499.99	589.7	518.58	491.42	488.39	571.2	529.71	541.98	507.9	570.61	572.4	516.91	529.36	523.04	508.34	561.88	554.94	583.02	529.94	525.17	519.44	551.72	556.86	504.26	618.29	647.21	507.16
596.37	584.26	555.62	531.78	595.4	502.07	591.22	518.18	494.48	491.51	572.99	531.19	544.47	507.86	573.06	573.21	514.69	531.15	521.8	511.45	564.74	557.46	587.67	531.93	525.76	523.45	553.5	559.25	507.06	620.93	650.41	504.67
598.46	584.83	557	533.37	597.27	503.29	592.31	519.84	494.54	492.09	574.27	533.25	546.22	509.95	574.27	576.38	518.32	533.98	523.81	511.89	564.4	557.62	588.12	532.6	530.47	521.84	556.22	559.85	506.7	621.46	649.65	507.31
600.33	586.17	558.52	536.35	599.04	505.52	595.26	522.86	495.62	493.18	576.52	533.95	546.59	512.28	575.35	576.05	518.18	533.33	526.11	513.2	568.79	558.87	588	536.4	529.34	523.76	556.49	563.27	508.66	622.44	651.41	511.93
600.97	590.2	560.38	536.45	600.24	507.86	595.78	523.19	497.56	494.51	577.15	535.04	547.23	513.19	577.5	577.69	518.68	536.62	526.68	517.84	568.37	562.68	590.55	534.94	533.12	526.22	558.91	563.32	510.94	626.52	655.42	509.21
603.82	589.57	561.98	538.25	601.88	508.87	596.43	524.82	498.53	497.35	578.53	536.08	549.18	514.92	579.23	579.4	522.58	536.81	529.36	517.39	570.32	562.53	591.04	538.24	532.18	527.22	560.65	564.38	512.05	625.68	654.11	511.09
604.99	591.43	563.61	541.11	602.95	509.03	599.04	527.29	500.88	497.59	579.53	538.38	551.49	515.41	580.95	582.03	522.57	538.38	529.44	519.26	571.36	563.61	594.35	538.71	533.91	529.17	561.02	567.35	514.36	627.92	656.09	517.28
605.73	594.07	564.7	540.88	604.53	511.45	599.82	527.22	501.97	498.88	581.36	539.57	551.34	517.35	581.78	583.17	521.68	542.73	530.82	519.14	573.18	567.28	593.88	539.88	537.7	530.38	564.83	567.41	514.81	631.77	660.04	513.88
606.66	594.49	567.83	542.4	606.08	512.19	602.52	529.25	503.67	500.54	583.95	541.01	553.05	520.33	584.05	584.16	526.93	540.29	533.25	521.68	576.27	567.05	596.37	542.19	537.72	529.63	564.01	570.79	515.75	630.02	658.71	516.9
608.79	595.73	569.4	544.26	607.51	513.91	602.93	531.83	504.15	500.04	585.22	542.27	554.2	520.65	583.52	585.18	525.29	542.45	533.49	522.91	575.66	569.06	598.09	543.03	540.58	533.84	566.81	569.68	520.59	631.63	660.72	522.01
610.39	596.97	571.26	544.96	610.72	517.17	604.52	531.54	506.19	503.53	585.52	542.93	555.99	521.39	585.92	588.08	529.95	543.77	537.18	524.02	577.6	569.62	600.97	544.72	540	533.08	566.96	571.33	518.51	636.31	664.6	519.34
612.59	598.93	571.65	546.8	610.64	516.62	606.05	533.54	507.26	503.6	586.71	544.81	556.88	523.63	588	588.1	528.65	546.25	536.34	525.33	579.82	571.69	602.57	547.18	541.71	534.29	568.94	573.82	520.11	634.94	663.14	521.98
612.89	599.79	573.3	549.1	612.1	519.07	607.94	535.97	509.27	504.25	588.7	547.21	558.28	524.21	588.68	590.55	529	548.19	539.89	526.67	580.47	573.41	603.24	547.58	543.26	537.64	571.87	573.94	524.15	636.8	665.49	524.74
615.37	601.65	575.61	549.45	615.14	521.83	609.48	535.96	510.74	507.39	589.49	547.93	559.85	525.8	590.47	591.41	534.6	548.79	538.14	527.66	583.14	574.04	604.14	550.19	543.81	537.01	571.37	578.13	522.18	639.12	669.35	524.49
617.36	604.66	574.66	550.4	615.4	521.44	610.27	537.01	511.61	508.37	592	550.35	562.33	527.54	591.87	593.42	531.92	552.59	540.68	530.56	583.6	577.76	606.59	550.26	548.52	540.93	572.51	576.74	523.69	639.4	667.87	525.43
617.4	604.02	576.79	554.07	616.33	522.71	611.65	540.68	514.78	509.78	593.86	551.35	562.69	528.3	593.75	594.26	533.51	550.6	544.29	529.58	584.8	576.85	606.07	551.28	546.76	539.05	576.43	578.05	528.11	643.18	670.32	525.86
619.05	606.24	580.11	553.65	618.84	524.66	613.19	540.55	514.61	508.77	593.42	551.99	564.52	529.84	593.65	594.99	536.26	552.32	543.24	531.92	587.02	578.02	607.38	554	547.47	541	574.42	582.08	526.58	640.91	674.66	527.5
620.1	608.34	579.58	554.63	618.82	525.79	614.02	541.22	516.03	512.79	594.65	553.4	564.41	531.31	594.67	597.41	535.18	553.68	546.25	535.27	586.53	581.86	608.91	553.43	552.28	543.17	576.7	581.54	527.69	643.61	672.89	532.44
