fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
323.23	314.33	286.32	284.61	327.44	257.31	330.93	265.8	254.31	261.7	321.09	282.99	307.57	272.4	307.27	311.27	286.97	279.81	280.03	268.19	299.03	300.87	324.09	279	271.38	285.68	300.85	309.43	263.81	363.46	369.46	250.54
333.27	324.59	296.1	294.77	336.39	266.39	340.76	272.21	259.75	265.7	329.67	291.7	315.92	277.02	313.7	318.18	295.8	286.75	290.68	274.35	307.82	307.18	332.88	285.74	277.81	293.22	308.12	315.96	271.99	373.84	379.44	257.84
343.07	332.15	304.53	301.23	344.67	274.1	348.49	281.25	267.97	274.39	337.47	297.63	323.48	285.98	326.22	329.13	300.99	293.97	296.17	281.68	316.06	313.84	344.03	295.51	285.88	300.13	315.9	324.32	279.12	383.04	387.73	269.53
352.34	339.14	314.12	308.41	353.67	280.93	355	288.71	275.12	279.62	344.03	306.88	328.02	291.29	332.04	335.94	307.6	303.5	303.66	288.89	322.76	324.11	350.37	303.08	294.78	308.85	323.15	331.14	287.77	389.64	398.12	274.45
359.41	348.42	321.54	315.84	360.91	288.08	365.24	296.23	280.67	287.08	350.38	312.69	336.01	300.64	339.72	342.61	312.8	310.72	307.84	297.82	332.1	329.71	359.23	308.91	301.39	313.42	330.6	336.67	292.98	398.17	407.04	281.18
369.19	358	328.74	322.04	370.26	294.45	372.07	304.03	286.57	291.93	358.35	320.39	342.47	307.17	348.08	350.23	321.34	316.36	317.23	304.13	338.89	338.7	365.9	316.95	310.62	319.33	340.32	345.51	301.19	403.03	414.88	290.91
376.81	364.47	336.85	329.2	376.6	301.3	377.65	311.17	294.58	295.57	367.51	326.91	348.67	311.73	355.43	359.45	326.55	323.93	322.39	309.42	346.69	344.36	370.58	326.01	314.99	326.72	344.2	350.76	306.21	410.8	421.85	294.88
385.27	371.87	344.32	335.8	385.02	308.55	385.02	316.3	301.16	300.84	375.73	331.67	353.35	318.22	362.51	364.52	329.2	330.39	328.49	315.31	354.04	351.2	378.68	330.97	323.82	331.87	351.04	359.53	311.6	418.26	430.04	301.89
392.78	378.92	350.81	341.89	392.2	314.68	392.28	324.06	307.02	309.91	381.53	339.62	359.77	324.31	368.74	372.14	336.61	337.02	334.2	325.3	360.71	359.4	386.54	337.85	330.54	340.17	357.96	364	318.94	422.89	438.72	309.93
400.03	384.22	359.23	347.45	399.13	317.98	400.39	330.92	310.37	312.98	383.09	344.65	365.28	330.27	375.49	378.67	339.69	343.89	339.95	327.56	366.38	365.65	390.73	344.18	334.34	342.22	363.64	369.57	324.32	428.21	445.04	313.79
408.14	392.1	363.11	353.22	406.44	325.99	404.86	335.46	318.79	316.85	389.77	351.07	371.31	333.54	380.65	384.55	345.71	348.5	345.98	334.71	373.23	370.37	398.48	350.32	344.35	348.78	370.63	379.24	328.49	438.06	451.02	321.79
413.28	399.94	370.86	357.62	412.52	329.79	410.53	341.54	322.94	322.61	397.63	355.84	376.55	340.24	386.88	390.42	351.47	357.25	351.16	340.89	381.53	376.59	403.92	355.13	345.42	354.21	374.77	381.87	336.68	441.2	459	329.12
420.69	404.31	377.95	362.61	417.41	335.47	415.8	347.46	329.62	327.24	402.14	362.71	381.97	344.76	393.31	395.16	357.73	359.54	356.22	344.11	387.32	382.57	410.6	361.27	352.37	358.96	380.86	391.04	339.67	446.53	463.04	332.28
428.68	409.6	384.33	370.14	423.32	340.51	421.97	353.82	334.59	332.19	408.54	366.48	386.28	351.68	400.44	400.76	362.56	366.21	361.28	351.16	392.54	386.59	417.9	366.36	359.96	364.25	388.65	392.43	344.86	453.67	467.74	338.06
433.52	416.76	389.6	374.09	429.54	346.61	426.74	357.97	338.25	336.03	412.38	372.23	391.7	354.6	402.44	406.34	362.5	371.32	365.74	356.83	396.74	393.25	420.56	372.13	364.75	368.17	391.77	398.31	352.73	458.4	475.54	345.55
440.94	421.09	395.6	379.43	434.43	352.46	431.67	363.49	343.45	340.14	418.6	377.28	396	360.31	409.98	412.37	366.55	374.57	371.29	360.16	404.31	398.41	426.85	377.59	370.03	373.43	396.37	405.37	355.67	462.78	478.91	349.28
446.44	426.81	400.27	385.06	439.3	355.85	438.44	367.09	348.82	343.37	422.26	381.22	400.94	364.78	414.26	417.2	377.1	382.15	378.81	366.14	408.43	403.95	433.41	380.47	375.43	379.88	401.68	407.84	359.85	470.16	486.07	355.5
451.76	433.07	404.9	388.69	445.38	360.08	443.27	371.59	352.92	348.2	427.9	386.02	404.99	368.75	419.75	422.32	379.34	385.2	378.93	367.22	413.57	409.96	437.7	387.13	380.39	380.96	406.42	413.37	367.02	472.08	490.59	359.14
457.96	436.36	411.21	393.23	449.94	365.14	449.07	377.58	356.93	353.18	432.29	391.34	408.28	373.16	422.82	429.79	384.77	390.55	383.88	373.18	419.92	413.96	442.44	387.42	384.15	387.48	412.92	417.54	369.58	478.79	495.9	363.12
461.17	441.35	415.73	397.82	454.72	369.56	452.24	381.75	360.46	356.55	436.85	396.2	413.53	377.37	430.46	433.34	386.68	396.57	390.47	381.15	423.14	419.93	448.89	394.79	388.71	391.94	413.89	421.5	374.16	483.74	502.15	369
467.93	447.49	420.67	402.56	459.66	373.32	456.43	387.32	364.65	360.27	440.96	402.58	418.88	383.37	436.16	437.77	389.61	398.17	394.07	381.58	428.76	422.92	451.12	402.92	395.21	393.38	420.71	428.41	378.9	486.77	507.81	373.2
473.44	451.33	423.7	407.66	463.55	377.88	460.48	391.83	370.93	364.43	446.03	406.34	422.46	385.67	439.69	442.52	397.87	406.3	397.87	388.96	432.39	426.57	457.35	406.26	399.25	402.17	427.01	431.74	382.24	493.51	513.14	376.82
477.59	455.72	427.81	411.47	468.05	382.17	464.59	395.4	374.07	368.29	449.09	410.09	426.02	389.92	443.08	447.18	398.78	410.05	402.96	389.57	437.25	432.7	459.98	409.01	403.79	402.5	428.33	434.87	386.92	496.76	519.2	382.34
482.38	462.04	433.55	414.93	472.97	387.13	470.66	400.33	380.15	373.06	456.09	414.11	428.61	396.05	448.89	452	400.5	414.79	406.57	396.68	441.37	433.94	464.76	413.15	405.56	407.45	433.59	442.58	392.1	498.87	521.29	387.4
487.54	465.24	436.96	418.28	476.79	390.05	473.27	403.08	382.58	377.18	458.98	417.49	434.7	397.74	453.52	454.85	408.47	420.65	412.94	400.63	445.02	439.98	468.96	416.62	410.24	411.36	439.11	444.5	394.57	507.03	527.3	390.55
490.43	470.41	441.41	423.25	481.19	394.74	478.26	408.26	385.45	379.41	461.91	422.7	438.01	401.61	458.01	459.14	409.66	421.82	413.23	404.06	450.61	444.43	472.82	420.12	414.94	414.54	439.83	448.83	398.53	508.75	533.19	395.94
496.5	471.93	446.74	426.93	486.64	397.52	481.51	411.75	390.44	381.77	464.09	426.27	441.83	405.5	460.58	461.29	414.11	427.29	418.01	406.81	455.16	449.07	478.78	425.54	418.58	420.51	446.51	450.25	404.38	513.79	535.66	398.35
499.06	475.55	448.97	431.3	489.91	400.41	484.6	415.06	393.81	387.15	469.4	429.04	445.38	409.45	466.17	466.93	417.37	428.53	424.03	413.36	457.52	452.46	481.25	427.88	424	420.22	450.24	455.22	406.06	520.14	539.24	401.59
503.39	482.63	453.71	433.99	493.6	405.34	489.14	418.97	398.87	390.11	474.2	430.32	447.76	411.79	469.18	473.74	420.14	432.34	424.62	413.06	464.77	456.42	484.36	432.9	426.9	424.93	452.93	459.97	410.43	521.17	546.6	409.18
506.2	485.1	458.63	437.32	495.76	407.91	493.54	423.24	401.16	394.95	478.38	436.84	451.32	417.7	474.64	475.57	426.69	437.33	431.08	419.1	467.78	460.58	492.36	435.48	432.99	429.3	459.56	463.19	414.56	523.96	546.93	410.06
510.97	489.11	461.42	442.67	500.91	411.98	497.35	425.98	405.53	400.03	479.89	439.83	455.92	419.62	477.89	479.29	429.96	441.33	433.57	422.7	469.94	462.96	493.88	439.19	433.77	431.74	460.4	468.67	417.49	531.31	551.41	414.85
515.07	493.48	463.91	444.2	505.27	416.67	500.65	430	409.33	399.79	485.92	444.79	458.52	423.51	481.08	484.77	433.28	446.34	435.65	426.26	471.95	467.1	496.87	445.72	438.12	438.82	464.83	470.38	421.39	532.88	557.62	419.24
518.94	495.07	470.25	447.6	508.35	419.82	504.23	433.48	412.31	403	489.28	448.06	462.47	425.6	485.21	488.66	434.12	449.39	442.17	431.86	478.16	471.08	501.48	444.75	444.25	439.47	471.03	476.06	425.5	536.51	560.48	421.84
521.63	499.17	471.84	452.54	513.04	422.86	508.36	436.1	417.36	406.85	491.59	450.73	465.54	430.47	487.7	490.96	437.22	450.99	442.47	432.07	480.38	475.1	505.59	452.14	445.14	443.5	472.18	478.49	427.91	541.37	564.45	425.86
526.08	502.96	475.08	455.44	518.27	426.39	511.91	440.73	419.27	408.04	495.12	453.98	469.68	435.97	492.04	493.92	443.27	458.46	447.4	436.98	485.4	482.7	510.09	455.51	449.24	448.8	477.33	481.17	433.31	543.73	567.88	431.83
529.52	507.81	480.77	457.45	520.12	428.55	514.66	445.05	423.68	412.82	498.03	458.93	471.2	436.03	496.3	499.93	443.52	458.61	450.4	443.27	489.35	483.59	511.98	457.41	454	449.91	477.53	486.14	432.64	546.48	572.21	432.11
533.27	511.22	483.31	462.34	523.19	434.05	519.13	447.35	426.29	416.7	500.23	460.61	475.02	442.7	500.9	501.57	445.25	460.98	452.94	445.44	494.92	484.79	515.59	462.47	455.84	454.31	482.21	489.36	437.81	551.21	576.49	436.99
537.13	513.93	486.2	463.84	528.58	436.09	521.45	449.93	428.25	418.67	506.98	464.53	478.32	444.15	503.16	506.34	454.6	466.21	456.07	447.4	495.44	492.18	521.91	466.1	460.57	456.81	485.96	493.16	442.49	555.29	577.35	442.61
539.1	518.34	491.29	468.29	530.89	438.44	525.27	454.01	432.47	422.81	507.48	466.98	480.75	446.71	506.17	507.34	452.7	467.28	462.93	450.14	499.42	493.07	521.98	467.05	461.92	458.31	488.68	494.29	443.79	556.84	582.47	442.25
542.3	522.29	493.48	470.55	533.97	442.14	528.42	456.09	435.57	424.7	511.39	469.53	485.1	448.89	510.78	512.77	457.92	470.94	462.17	452.21	504.15	497.19	526.79	471.42	468.18	464.69	495.09	497.05	448.16	560.07	587.86	447.74
547.04	525.09	496.98	474.27	536.65	444.57	530.72	461.06	438.93	426.29	517.31	472.15	486.8	451.04	513.06	514.64	460.88	474.88	465.92	459.87	504.42	499.82	529.15	474.26	469.3	465.78	495.46	503.03	450.7	564.3	588.63	449.96
548.41	527.67	499.8	478.04	539.73	448.69	533.04	462.53	440.96	431.55	518.67	475.72	491.01	457.76	516.29	519.3	460.47	476.7	469.38	456.7	509.98	502.53	532.75	476.52	472.54	470.04	498.77	504.38	453.49	566.97	593.75	451.96
550.79	531.86	503.74	479.57	543.43	451.37	536.66	465.2	444.45	432.48	522.61	480.16	494.42	458.6	521.09	522.51	470.1	483.28	470.17	462.71	513.21	505.55	536.12	479.75	478.73	469.98	500.79	509.77	456.69	571.55	598.24	454.04
554.55	534.96	505.61	482.24	546.41	454.81	540.96	469.42	448.44	435.9	526.77	481.48	496.57	463.31	523.85	524.91	466.95	484.93	474.4	463.51	516.09	508.61	538.65	483.06	478.69	473.37	503.59	510.92	459.84	571.72	598.86	460.12
557.45	537.56	510.27	486.19	548.81	456.62	543.05	471.6	449.2	437.92	528.06	484.58	496.57	463.02	527.71	528.39	470.26	490.71	477.19	467.99	518.93	512.88	541.55	486.18	482.3	479.06	510.22	513.32	461.75	576.84	603.77	462.21
560.1	540.4	513.94	487.99	552.16	460.07	547.18	473.54	453.06	438.55	530.76	487.22	502.49	467.44	530.91	531.76	473.04	492.1	479.52	471.58	523.91	517.68	548.05	488.28	486.06	478.22	510.79	520.02	467.43	581.96	604.76	464.24
561.66	542.96	516.76	491.03	556.63	462.49	549.83	478.71	457.03	443.68	533.61	492.13	504.94	471.24	534.23	535.65	475.33	492.96	483.87	473.75	525.44	519.2	547.9	493.1	484.74	483.89	514.23	519.17	467.52	582.55	607.69	467.55
564.93	545.89	518.53	494.27	559.09	465.53	552.05	479.87	459.1	446.1	537.67	494.12	508.85	473.06	534.99	537.8	480.69	495.85	484.46	477.83	528.73	524	548.29	495.28	493.23	484.62	519.77	523.42	470.15	587.13	614.11	470.88
568.47	552.06	522.18	495.51	561.81	467.5	555.55	482.98	460.54	449.88	538.56	495.83	511.34	476.07	539.62	540.14	479.94	498.56	490.81	479.12	531.62	525.44	553.43	497.75	491.82	487.24	520.45	525.16	474.58	587.41	614.45	475.93
569.84	552.9	526.58	498.58	565.46	470.75	558.46	487.15	465.4	451.44	542.03	499.15	511.39	478.64	540.2	545.34	482.95	502.25	490.19	480.07	535.66	528.24	555.81	502.67	496.9	492.3	522.84	528.51	477.01	590.56	618.12	475.41
572.81	555.47	527.82	502.49	566.74	473.23	559.88	487.23	464.64	452.72	545.28	500.23	514.16	479.65	544.55	547.03	487.86	505.71	494.39	485.13	537.21	531.14	559.62	503.5	498.43	491.57	525.56	533.78	480.22	594.19	622.16	479.1
576.23	560.8	530.65	504.21	569.05	475.5	563.3	491.62	468.79	456.54	549.71	502.68	516.34	483.96	546.95	549.87	487.35	508.27	494.91	486.5	542.71	533.18	559.94	508.26	501.28	495.28	527.89	534.49	480.63	595.59	625.19	484.32
579.36	560.85	534.49	507.73	573.05	478.69	565.27	493.97	471.67	457.85	550.03	507.6	520.47	485.13	549.67	552.65	493.24	509.97	498.91	491.53	542.48	537.84	566.07	509.54	506.04	498.88	532.55	536.63	483.48	597.95	628.39	484.08
581.68	563.68	535.46	511.46	576.33	481.27	568.37	496.89	473.42	460.84	554.14	510.17	524.21	487.81	551.71	554.21	493.91	515.79	504.04	489.7	546.14	538.19	570.29	511.83	507.86	500.29	533.03	540.3	489.24	602.55	629.24	486.54
584.38	566.9	538.49	512.55	578.06	482.05	571.45	498.64	477.14	463.01	556.32	512.26	527.07	490.96	556.46	557.39	495.13	517.44	503.29	494.98	550.1	542.68	570.33	517.41	512.35	504.41	535.59	540.6	488.44	604.26	633.09	492.78
586.76	568.83	542.01	514.97	579.97	486.05	574.81	501.32	477.71	465.07	557.5	515.87	526.44	494.29	558.65	558.97	501.85	520.6	508.55	498.88	550.24	544.53	574.43	518.89	513.73	506.25	539.88	546.64	490.88	606.88	636.79	491.09
589.15	572.08	542.91	518.67	583.96	488.81	577.03	504.94	481.01	467.78	560.03	518.43	529.32	495.01	561.11	560.81	499.08	522.19	509.26	500.76	556.35	547.73	576.41	522.57	516.32	507.77	539.6	545.67	493.85	612.12	639.72	496.73
591.78	576.62	546.65	519.72	585.37	489.78	579.5	507.2	482.05	469.01	563.51	521.49	533.08	498.43	564.5	564.65	502.62	525.32	511.66	505.45	556.69	548.48	579.14	521.88	518.92	511.35	545.58	549.32	496.06	612.02	641.17	499.47
594.43	575.87	548.8	523.53	589.47	492.33	579.66	509.34	486.24	471.76	565.71	524.18	534.22	501.3	565.55	568.8	504.54	529.52	514.62	504.47	560.98	551.1	581.35	525.16	521.56	512.93	544.97	551.97	500.45	611.95	643.19	499.61
596.72	580.1	550.74	525.11	590.06	496.47	583.59	511.77	488.59	473.78	567.05	525.99	538.69	504.18	568.09	569.12	505.98	529.55	518.1	507.19	562.35	553.81	583.1	529.37	525.74	516.78	548.74	553.61	500.8	619.5	645.58	504.41
599.32	583.25	553.1	526.59	592.94	496.91	585.99	513.67	490.92	476.69	570.11	527.15	539.01	505.02	570.55	573.48	512.77	531.03	517.99	509.78	563.84	558.75	584.57	528.82	525.49	516.18	549.75	557.58	502.39	619.24	647.41	508.04
600.11	584.08	557.45	530.53	595.9	499.34	589.89	516.5	493.63	478.43	572.49	529.66	540.7	508.3	572.6	576.05	511.25	534.48	522.18	511.25	569.32	558.71	591.45	532.23	526.16	519.41	552.58	559.58	508.14	621.42	652.86	507.17
603.61	586.46	557.33	531.04	598.39	501.35	590.74	519.24	494.54	479.27	574.06	529.39	544.16	510.06	573.83	579	511.11	535.03	523.45	516.17	568.68	560.01	590.88	534.36	533.82	524.35	557.52	563.2	508.19	624.94	653.84	511.15
605.93	590.12	561.01	534.3	599.41	503.63	594.66	521.1	497.73	482.59	577.36	533.67	545.9	513.45	577.99	579.94	518.24	540.62	526.46	516.43	572.85	563.85	592.43	535.45	532.29	522.85	556.88	561.94	510.06	626.09	654.07	512.56
609.46	591.17	564.54	536.58	602.22	505.2	594.91	523.91	500.55	483.88	577.86	535.79	547.44	513.43	580.19	581.46	519.72	540.76	529.27	518.33	575.41	564.67	595.34	540.45	534.13	526.39	563	564.84	515.93	631.22	659.87	513.98
610.25	593.36	565.32	538.21	604.2	508	597.92	525.43	502.84	485.08	580.71	540.46	551.04	514.53	582.72	585.51	520.86	541.2	529.18	520.56	576.32	570.63	598.86	540.22	540.49	531.22	561.33	570.05	515.37	630.16	660.99	518.73
613.47	596.63	566.94	540.34	606.8	511.52	600.32	526.66	505.98	486.62	584.7	539.21	552.43	520.13	585.14	586.35	525.68	546.33	534.01	522.77	578.41	570.17	603.57	541.98	539.31	530.75	565.49	569.86	517.36	633.59	663.39	517.15
614.94	597.07	571.14	543.53	608.36	512.97	600.85	530.79	505.27	488.44	583.33	544.23	552.31	521.31	588.34	589.17	523.12	547.9	532.73	529.03	579.81	571.43	603.26	545.9	542.02	535.46	566.1	572.3	522.4	636.53	667.87	522.81
618.07	600.65	571.87	544.2	610.56	513.68	603.3	531.11	507.51	490.55	588.06	545.19	556.91	522.75	590.44	591.92	526.76	550.08	538.25	526.12	583.87	575.23	603.4	547.7	543.43	533.58	568.04	574.06	521.25	638.81	666.23	522.64
619.97	603.71	574.99	545.98	613.38	516.48	606.74	534.4	510.8	494.27	589.77	546.98	557.59	526.4	590.5	593.24	526.17	550.33	537.24	531.19	586.36	577.1	609.68	550.16	544.85	536.51	569.87	575.85	523.32	638.62	668.82	528.83
621.45	604.69	576.63	550.07	614.28	519.78	608.65	536.57	512.7	495.06	594.56	549.37	558.51	528.41	593.67	596.73	527.62	554.65	539.59	531.84	588.1	581.92	609.31	551.02	550.93	537.16	572.42	580.72	528.49	642.54	674.31	525.86
623.38	607.12	578.59	550.45	617.21	520.37	609.77	538.39	513.6	495.62	593.55	553.36	561.28	529.22	595.73	596.66	534.16	557.31	542.98	532.74	589.61	580.08	607.43	553.2	550.71	539.42	577.27	581.02	527.94	643.48	674.91	530.07
625.35	610.03	579.93	551.74	620.46	522.32	611.98	539.6	517.22	497.79	595.57	553.14	564.4	529.38	596.74	599	533.4	557.81	544.99	537.52	590.89	584.98	613.22	558.29	552.15	545.16	576.91	583.71	529.79	645.91	677.25	533.33
628.77	611.38	582.03	554.96	621.59	524.53	613.91	542	518.8	501.42	597.11	554.58	566.67	532.78	601.05	600.54	539.23	560.43	546.49	539.19	591.88	588.3	614.31	557.25	555.18	543.55	580.15	585.09	532.1	650.89	681.54	536.99
631.01	612.87	584.96	556.75	623.79	526.84	616.19	544.47	520.87	502.89	600.53	558.63	568.82	536	601.39	602.87	539.22	561.99	549.09	539.94	597.96	587.36	619.73	559.43	556.45	545.91	581.62	585.54	534.71	649.85	680.45	539.36
631.52	616.71	588.4	558.5	626.58	528.12	618.35	546.76	524.41	504.56	601.47	560.78	570.88	534.7	602.52	604.49	540.57	564.89	550.27	544.12	597.89	589.89	618.67	563.79	560	549.81	582.96	590.03	535.25	651.81	683.91	537.94
636.12	617.99	589.07	559.77	627.83	531.25	619.51	548.45	525.11	506.86	603.71	563.08	571.13	537.14	607.95	607.91	542.97	566.11	555.31	542.95	600.68	590.5	620.87	564.41	559.91	549.71	587.44	589.7	537.79	655.55	685.59	538.79
636.89	619.71	590.35	562.43	630.56	531.64	621.34	549.76	527.85	508.58	606.26	564.24	572.43	539.47	608.47	608.7	542.81	564.98	554.73	545.92	600.73	592.82	624.06	568.05	561.6	552.49	586.75	592.12	539.68	656.56	686.6	540.92
638.28	621.57	593.82	563.52	633.01	533.4	624.52	552.5	529.03	511.46	608.15	564.11	576.34	541.11	607.96	611.41	546.01	567.83	557.33	548.14	603.86	594.75	625.32	567.6	566.94	552.75	587.67	596.07	542.33	660.23	688.5	542.49
640.5	623.92	595.19	566.27	633.78	536.55	626.48	553.7	531.48	511.62	609.8	566.98	578.72	543.56	613.3	616.02	546.88	570.92	562.45	548.9	607.34	597.38	628.17	570.6	566.3	554.75	590.37	594.96	544.2	658.47	690.74	547.89
642.7	624.54	597.04	568.1	635.32	537.75	628.23	554.63	531.74	514.04	610.13	567.12	577.31	546.69	613.6	615.79	544.67	571.32	560.05	550.08	606.56	598.75	628.96	575.03	568.13	557.57	591.35	600.97	543.7	661.61	692.32	549.3
644.22	627.15	598.83	569.69	638.62	539.53	629.16	557.71	533.07	516.67	613.12	570.45	580.25	547.04	615.29	617.11	550.38	574.72	561.06	553.24	609.35	603.9	633.16	575.28	573.12	557.95	596.61	598.45	549.26	663.84	696.23	548.82
645.19	628.73	600.83	572.51	640.6	542.19	631.47	558.17	535.19	518.13	614.2	573.06	583.95	548.84	618.34	618.53	551.72	577.95	562.99	553.71	612.16	601.77	633.2	577.85	571.22	563.75	596.17	600.73	547.02	665.25	694.93	551.99
647.59	630.83	602.64	573.12	640.55	543.41	634.44	560.96	537.79	519	616.27	573.63	585.01	551.52	618.15	621.37	553.1	578.42	564.47	558.5	614.58	605.25	635.01	576.31	574.22	561.18	598.27	605.69	549.43	669.56	698.02	551.78
648.55	633.66	604.81	575.23	644.93	545.26	633.93	563.81	538.59	521.69	618.17	577.53	585.26	550.59	620.17	622.11	558.22	585.18	567.97	557.64	614.03	606.79	638.59	577.58	576.93	563.89	600.04	604.13	554	668.07	701.94	554.23
651.29	633.28	605.32	576.9	644.76	546.72	636.48	563.35	539.37	523.04	620.27	578.12	588.21	553.76	623.95	625.23	554.67	579.76	568.99	558.81	618	606.39	638.94	581.02	578.57	566.82	600.33	605.7	551.98	669.77	701.97	558.68
653.39	635.66	606.04	578.14	647.26	547.02	638.73	565.41	540.75	524.21	621.65	579.69	588.73	554.68	624.74	625.41	556.45	586.66	572.16	561.5	619.3	610.15	641.83	581.04	581.19	566.35	605.08	610.97	555.22	674.74	704.45	557.23
655.15	639.22	609.89	580.73	650.16	550.26	640.28	568.76	543.49	524.69	623.12	579.53	591.14	556.91	625.36	628.15	561.67	584.42	571.26	562.07	621.78	611.26	642.99	587.1	579.29	572.32	604.32	609.92	558.24	674.35	705.18	560.68
656.32	639.34	611.96	582.48	650.47	551.12	641.39	568.66	546.53	527.2	625.76	582.83	593.86	559.35	627.72	631.24	561.22	586.95	573.15	565	621.83	613.43	643.93	585.65	583.62	570.07	605.52	611.72	558.92	676.91	707.55	562.29
658.88	640.56	613.96	583.05	652.38	551.99	643.94	571.14	547.31	529.89	628.5	583.89	594.65	560.56	630.53	632.55	563.44	590.25	575.22	565.75	623.53	617.31	644.84	588.69	586.24	572.15	608.43	616.13	560.78	677.93	711.01	563.26
660.2	645.02	615.35	585.66	654.67	554.44	645.5	573.69	549	530.84	627.59	586.62	596.08	561.24	631.69	634.64	563.24	590.86	577.73	568.64	626.27	616.95	649.51	591.17	585.3	574.87	610.05	614.43	562.88	679.03	711.14	569.2
661.72	644.43	615.79	585.13	655.47	556.2	647.54	574.73	550.07	532.51	630.65	588.11	597.3	564.05	632.46	633.17	565.48	592.22	579.58	569.44	625.31	618.71	648.85	589.34	586.59	575.85	613.66	616.36	563.8	681.74	712.18	568
663.08	645.96	618.09	588.14	657.56	558.01	648.81	575.47	551.53	534.15	632.05	589.73	597.86	564.28	636.95	636.79	571.69	594.77	579.77	570.21	631.19	622.19	648.69	593.23	589.32	579.37	611.91	621.05	566.21	684.06	715.26	569
665.12	648.58	620.15	590.53	658.17	559.62	651.61	579.32	554.72	535.6	632.42	591.1	601.47	564.74	634.4	640.2	569.26	596.43	582.27	575	630.72	621.27	653.92	592.75	590.52	578.16	615.39	619.21	567.24	684.26	715.4	571.76
667.01	650.78	621.34	589.82	660.49	559.88	650.7	579.71	553.59	535.6	636.66	591.28	601.73	569.62	638.94	639.28	569.8	598.29	581.79	573.98	632.3	628.09	654.16	595.89	594.64	580.23	615.86	620.23	568.43	688.58	718.38	571.52
668.79	652.32	622.62	591.9	662.09	562.27	653.26	581.55	556.3	538.5	636.83	594.2	604.47	569.11	638.97	642.24	571.5	598.53	583.56	573.9	637.12	625.1	654.04	598.23	592.77	582.08	617.13	626.22	571.56	688.22	721.63	574.34
669.16	653.13	625.62	595.25	664.02	563.98	655.57	583.75	560.26	540.45	636.69	594.88	604.47	570.77	639.96	643.36	572.36	598.85	587.51	577.92	634.23	626.06	657.78	599.65	595.61	582.83	621.44	624.28	571.4	688.35	720.25	577.37
671.81	654.77	626.02	595.67	665.22	565.19	655.5	583.06	560.33	542.26	642.15	596.74	606.21	569.63	643.51	646.37	578.08	604.24	585.38	577.97	638.25	627.42	658.52	600.26	596.91	585.15	620.86	630.05	572.8	693.42	722.66	577.12
674.14	656.36	627.09	597.04	666.35	566.97	658.22	585.23	560.12	541.22	640.24	598.91	607.94	577.05	644.72	645.82	576.04	602.13	591.05	582.85	639.62	629.12	662.23	603.05	599.55	587.42	624.45	626.52	576.26	691.42	726.85	579.46
674.64	656.58	629.44	599.6	669.99	568.1	659.88	587.41	563.81	543.42	641.49	600.59	609.48	574.77	647.73	647.18	575.83	605.02	590.87	581.09	639.69	631.95	661.27	603.07	601.76	587.78	623.4	628.19	576.49	692.74	725.75	581.98
676.57	658.97	630.06	600.24	669.13	571.55	660.96	588.96	564.62	546.3	643.61	601.75	612.11	577.41	648.49	650.29	581.01	607.81	593.59	581.86	642.79	632.52	665.33	607.08	604.46	589.8	624.95	633.53	577.46	697.89	727.2	580.87
678.24	660.56	632.63	601.44	671.75	570.88	662.61	589.86	566.62	544.76	646.9	604	612.92	577.66	649.82	649.4	579.1	608.87	594.02	585.57	643.3	633.91	667.68	603.62	603.33	589.84	626.23	631.99	579.28	695.91	731.96	585.4
679.75	662.1	635.6	603.44	673.89	572.72	663.42	591.79	566.94	547.48	648.54	604.69	613.27	579.32	651.2	653.44	587.77	607.49	594.48	584.34	646.97	638.47	665.85	606.12	608.01	590.48	629.13	633.29	580.72	697.82	730.04	583.47
681.47	663.08	635.24	604.15	673.82	575.61	664.29	593.1	568.81	549.34	649.74	607.12	614.97	582.63	652.75	652.3	582.27	610.25	598	588.68	645.99	638.93	665.27	609.87	604.76	595.68	632.21	635.51	582.7	702.63	731.74	585.29
681.56	665.76	637.03	606.25	675.36	574.32	667.89	593.43	571.32	553.74	648.95	607.92	616.36	583.15	655.52	653.68	585.16	613.04	598.6	587.68	648.76	640.25	668.72	609.55	607.58	594.72	632.09	635.85	582.12	700.73	736.44	587.93
682.25	665.09	638.27	607.47	678.84	577.09	667.96	596.44	571.05	551.85	651.29	609.46	617.33	585.36	654.15	658.44	585.74	613.85	599.13	589.31	650.3	638.12	669.99	614.82	608.43	595.12	630.74	640.18	583.04	702.54	736.1	590.82
686.26	666.71	639.78	609.04	679.03	580.14	669.75	596.92	573.87	551.41	653.71	609.71	618.92	586.52	655.27	658.19	587.56	615.78	599.54	592.95	650.61	643.16	671.96	613.56	609.97	599.79	636.46	639	588.04	706.44	739.21	590.29
